t	u	lambda	p	e	uopt
0	0	0	0	-30	0
0.01	0	0	0	-30	0
0.02	0	0	0	-30	0
0.03	0.0079877	0	-0.0879	-30	0
0.04	0.0021504	0	-0.0879	-30	0
0.05	0.00023769	0	-0.0879	-30	0
0.06	-0.00038908	0	-0.0879	-30	0
0.07	0.011616	0.01191	-0.0879	-30	0
0.08	0.0093403	0.025031	-0.0879	-30	0
0.09	0.0075089	0.032778	-0.0879	-30	0
0.1	0.0060211	0.037353	-0.0879	-30	0
0.11	0.018569	0.040055	-0.0879	-30	0
0.12	0.015093	0.059648	-0.0879	-30	0
0.13	0.012246	0.071217	-0.0879	-30	0
0.14	0.009917	0.078049	-0.0879	-30	0
0.15	0.02072	0.090434	-0.0879	-30	0
0.16	0.016868	0.10739	-0.0879	-30	0
0.17	0.013715	0.11741	-0.0879	-29.891	0
0.18	0.022871	0.13844	-0.0879	-29.891	0
0.19	0.018643	0.15374	-0.0879	-29.891	0
0.2	0.027396	0.17468	-0.0879	-29.891	0
0.21	0.022362	0.19314	-0.0879	-29.891	0
0.22	0.031469	0.20843	-0.0879	-29.891	0
0.23	0.025715	0.23106	-0.0879	-29.891	0
0.24	0.033715	0.25278	-0.0879	-29.782	0
0.25	0.02757	0.27525	-0.0879	-29.782	0
0.26	0.034755	0.30043	-0.0879	-29.782	0
0.27	0.02844	0.32138	-0.0879	-29.782	0
0.28	0.035488	0.34567	-0.0879	-29.673	0
0.29	0.021074	0.3661	0	-29.673	0
0.3	0.033867	0.39007	0	-29.673	0
0.31	0.04304	0.41031	0	-29.564	0
0.32	0.035867	0.44026	0	-29.564	0
0.33	0.032757	0.46234	0.0879	-29.564	0
0.34	0.032517	0.48898	0.0879	-29.456	0
0.35	0.041418	0.51307	0.0879	-29.456	0
0.36	0.029968	0.53693	0.1758	-29.347	0
0.37	0.029506	0.56614	0.2637	-29.238	0
0.38	0.044284	0.59067	0.2637	-29.238	0
0.39	0.030964	0.61875	0.3516	-29.129	0
0.4	0.043269	0.64725	0.3516	-29.129	0
0.41	0.055937	0.67456	0.3516	-29.02	0
0.42	0.038481	0.70428	0.4395	-28.911	0
0.43	0.040723	0.73695	0.5274	-28.802	0
0.44	0.039101	0.76352	0.6153	-28.802	0
0.45	0.041317	0.79281	0.6153	-28.693	0
0.46	0.043668	0.82202	0.7032	-28.584	0
0.47	0.044473	0.84975	0.7911	-28.475	0
0.48	0.044665	0.87973	0.7911	-28.366	0
0.49	0.046265	0.90934	0.879	-28.258	0
0.5	0.051532	0.94126	0.9669	-28.149	0
0.51	0.051696	0.96976	1.0548	-28.149	0
0.52	0.050956	1.0046	1.0548	-27.931	0
0.53	0.053722	1.0335	1.1427	-27.822	0
0.54	0.05532	1.0602	1.2306	-27.713	0
0.55	0.046697	1.094	1.3185	-27.604	0
0.56	0.048359	1.1223	1.4064	-27.495	0
0.57	0.048999	1.157	1.4943	-27.386	0
0.58	0.06553	1.1871	1.4943	-27.277	0
0.59	0.054435	1.2229	1.5822	-27.169	0
0.6	0.056339	1.2485	1.6701	-27.06	0
0.61	0.041718	1.2771	1.758	-26.842	0
0.62	0.05795	1.306	1.758	-26.733	0
0.63	0.061724	1.3335	1.8459	-26.624	0
0.64	0.052603	1.3634	1.9338	-26.515	0
0.65	0.054162	1.3961	2.0217	-26.297	0
0.66	0.060814	1.4302	2.1096	-26.189	0
0.67	0.061656	1.4565	2.1975	-26.08	0
0.68	0.061162	1.49	2.1975	-25.862	0
0.69	0.064545	1.5141	2.2854	-25.753	0
0.7	0.050167	1.542	2.3733	-25.644	0
0.71	0.053746	1.5704	2.4612	-25.426	0
0.72	0.069513	1.5932	2.4612	-25.317	0
0.73	0.058812	1.6247	2.5491	-25.099	0
0.74	0.062592	1.6516	2.637	-24.991	0
0.75	0.047543	1.6772	2.7249	-24.882	0
0.76	0.063555	1.7074	2.7249	-24.664	0
0.77	0.064182	1.7365	2.8128	-24.555	0
0.78	0.062587	1.7633	2.8128	-24.337	0
0.79	0.063796	1.791	2.9007	-24.228	0
0.8	0.064851	1.8135	2.9886	-24.011	0
0.81	0.064923	1.8448	2.9886	-23.793	0
0.82	0.067508	1.8676	3.0765	-23.684	0
0.83	0.051876	1.8947	3.1644	-23.466	0
0.84	0.068681	1.9191	3.1644	-23.357	0
0.85	0.054207	1.9431	3.2523	-23.139	0
0.86	0.068425	1.9692	3.2523	-23.03	0
0.87	0.07122	1.9907	3.3402	-22.813	0
0.88	0.068192	2.0214	3.3402	-22.704	0
0.89	0.069952	2.0439	3.4281	-22.486	0
0.9	0.067078	2.0708	3.4281	-22.377	0
0.91	0.069992	2.095	3.516	-22.159	0
0.92	0.066557	2.119	3.516	-21.941	0
0.93	0.074349	2.1415	3.516	-21.832	0
0.94	0.062485	2.1644	3.6039	-21.615	0
0.95	0.072481	2.1899	3.6039	-21.506	0
0.96	0.061701	2.211	3.6918	-21.288	0
0.97	0.072186	2.2354	3.6918	-21.179	0
0.98	0.066537	2.2559	3.6918	-20.961	0
0.99	0.068601	2.2799	3.7797	-20.744	0
1	0.065595	2.3001	3.7797	-20.635	0
1.01	0.067196	2.324	3.8676	-20.417	0
1.02	0.06018	2.3442	3.8676	-20.308	0
1.03	0.071576	2.3712	3.8676	-20.09	0
1.04	0.066622	2.3901	3.8676	-19.872	0
1.05	0.060596	2.4163	3.9555	-19.763	0
1.06	0.077089	2.4347	3.9555	-19.546	0
1.07	0.07228	2.4635	3.9555	-19.437	0
1.08	0.066852	2.4806	3.9555	-19.219	0
1.09	0.073661	2.5058	3.9555	-19.001	0
1.1	0.05937	2.5235	4.0434	-18.892	0
1.11	0.071735	2.5491	4.0434	-18.783	0
1.12	0.067258	2.5671	4.0434	-18.566	0
1.13	0.074867	2.5896	4.0434	-18.348	0
1.14	0.068593	2.609	4.0434	-18.239	0
1.15	0.063198	2.6288	4.1313	-18.021	0
1.16	0.075874	2.6502	4.0434	-17.912	0
1.17	0.073667	2.6628	4.1313	-17.694	0
1.18	0.070016	2.6882	4.1313	-17.585	0
1.19	0.065432	2.7032	4.1313	-17.368	0
1.2	0.073374	2.724	4.1313	-17.259	0
1.21	0.067508	2.7424	4.1313	-17.041	0
1.22	0.075364	2.7616	4.1313	-16.932	0
1.23	0.069085	2.7825	4.1313	-16.714	0
1.24	0.077169	2.7993	4.1313	-16.605	0
1.25	0.070578	2.8228	4.1313	-16.388	0
1.26	0.073196	2.8367	4.1313	-16.279	0
1.27	0.065458	2.8568	4.2192	-16.17	0
1.28	0.075343	2.8748	4.1313	-15.952	0
1.29	0.069832	2.8938	4.2192	-15.843	0
1.3	0.077857	2.9146	4.1313	-15.625	0
1.31	0.074345	2.9269	4.2192	-15.516	0
1.32	0.070446	2.9522	4.2192	-15.407	0
1.33	0.065927	2.9671	4.2192	-15.19	0
1.34	0.074506	2.9842	4.2192	-15.081	0
1.35	0.068695	3.004	4.2192	-14.863	0
1.36	0.077657	3.0157	4.2192	-14.754	0
1.37	0.071235	3.0406	4.2192	-14.645	0
1.38	0.065977	3.0553	4.2192	-14.427	0
1.39	0.073888	3.0759	4.2192	-14.318	0
1.4	0.068168	3.0941	4.2192	-14.21	0
1.41	0.077252	3.1049	4.2192	-14.101	0
1.42	0.070946	3.1293	4.2192	-13.883	0
1.43	0.065787	3.1437	4.2192	-13.774	0
1.44	0.073781	3.1641	4.2192	-13.665	0
1.45	0.068129	3.1822	4.2192	-13.447	0
1.46	0.077269	3.1929	4.2192	-13.338	0
1.47	0.071008	3.2172	4.2192	-13.229	0
1.48	0.065887	3.2316	4.2192	-13.12	0
1.49	0.073911	3.252	4.2192	-13.012	0
1.5	0.068285	3.2701	4.2192	-12.903	0
1.51	0.077445	3.2808	4.2192	-12.794	0
1.52	0.0712	3.3051	4.2192	-12.576	0
1.53	0.066092	3.3195	4.2192	-12.467	0
1.54	0.074624	3.3363	4.2192	-12.358	0
1.55	0.068917	3.3559	4.2192	-12.249	0
1.56	0.078011	3.3675	4.2192	-12.14	0
1.57	0.071712	3.3923	4.2192	-12.032	0
1.58	0.066559	3.407	4.2192	-11.923	0
1.59	0.062347	3.4156	4.2192	-11.814	0
1.6	0.071614	3.4291	4.2192	-11.705	0
1.61	0.066508	3.4467	4.2192	-11.596	0
1.62	0.076094	3.4571	4.2192	-11.378	0
1.63	0.070196	3.4812	4.2192	-11.378	0
1.64	0.065371	3.4955	4.2192	-11.269	0
1.65	0.074651	3.5083	4.2192	-11.16	0
1.66	0.069039	3.5294	4.2192	-11.051	0
1.67	0.064449	3.5419	4.2192	-10.942	0
1.68	0.072909	3.5612	4.2192	-10.834	0
1.69	0.067637	3.5787	4.2192	-10.725	0
1.7	0.07655	3.5934	4.2192	-10.616	0
1.71	0.070639	3.6157	4.2192	-10.507	0
1.72	0.065803	3.6289	4.2192	-10.398	0
1.73	0.074559	3.645	4.2192	-10.398	0
1.74	0.061047	3.6642	4.3071	-10.289	0
1.75	0.076127	3.6755	4.3071	-10.18	0
1.76	0.071862	3.7002	4.3071	-10.071	0
1.77	0.067435	3.7147	4.3071	-9.9624	0
1.78	0.06351	3.7233	4.3071	-9.9624	0
1.79	0.071936	3.7435	4.3071	-9.8535	0
1.8	0.067082	3.7583	4.3071	-9.7446	0
1.81	0.07581	3.7754	4.3071	-9.6357	0
1.82	0.070259	3.7952	4.3071	-9.6357	0
1.83	0.052846	3.8068	4.395	-9.5268	0
1.84	0.069989	3.8288	4.395	-9.4179	0
1.85	0.067825	3.8447	4.395	-9.309	0
1.86	0.077816	3.8585	4.395	-9.309	0
1.87	0.072305	3.8802	4.395	-9.2001	0
1.88	0.067642	3.893	4.395	-9.2001	0
1.89	0.063779	3.9006	4.395	-9.0912	0
1.9	0.066089	3.9202	4.4829	-8.9823	0
1.91	0.066042	3.9347	4.4829	-8.9823	0
1.92	0.076421	3.9515	4.4829	-8.8734	0
1.93	0.071473	3.9712	4.4829	-8.7645	0
1.94	0.080942	3.9827	4.4829	-8.7645	0
1.95	0.074867	4.0076	4.4829	-8.6556	0
1.96	0.065009	4.0223	4.5708	-8.6556	0
1.97	0.07736	4.0393	4.5708	-8.5467	0
1.98	0.072942	4.059	4.5708	-8.5467	0
1.99	0.068728	4.0706	4.5708	-8.4378	0
2	0.077795	4.0858	4.5708	-8.4378	0
2.01	0.059589	4.1044	4.6587	-8.3289	0
2.02	0.07755	4.1198	4.6587	-8.3289	0
2.03	0.074561	4.1425	4.6587	-8.22	0
2.04	0.070648	4.1559	4.6587	-8.22	0
2.05	0.07918	4.1757	4.6587	-8.1111	0
2.06	0.06756	4.1935	4.7466	-8.1111	0
2.07	0.067789	4.204	4.7466	-8.1111	0
2.08	0.077407	4.2254	4.7466	-8.0022	0
2.09	0.072804	4.2408	4.7466	-8.0022	0
2.1	0.069146	4.2544	4.8345	-7.8933	0
2.11	0.080508	4.276	4.7466	-7.8933	0
2.12	0.066681	4.2887	4.8345	-7.8933	0
2.13	0.078757	4.3082	4.8345	-7.7844	0
2.14	0.074608	4.3257	4.8345	-7.7844	0
2.15	0.084377	4.3361	4.8345	-7.7844	0
2.16	0.070444	4.3602	4.9224	-7.6755	0
2.17	0.071354	4.3745	4.9224	-7.6755	0
2.18	0.081925	4.3912	4.9224	-7.6755	0
2.19	0.076941	4.4108	4.9224	-7.5666	0
2.2	0.059684	4.4223	5.0103	-7.5666	0
2.21	0.077331	4.441	5.0103	-7.5666	0
2.22	0.075069	4.4582	5.0103	-7.5666	0
2.23	0.085506	4.4683	5.0103	-7.4577	0
2.24	0.069663	4.4923	5.0982	-7.4577	0
2.25	0.072151	4.5064	5.0982	-7.4577	0
2.26	0.08277	4.5267	5.0982	-7.3488	0
2.27	0.078075	4.5448	5.0982	-7.3488	0
2.28	0.076561	4.5554	5.0982	-7.3488	0
2.29	0.070494	4.5736	5.1861	-7.3488	0
2.3	0.073843	4.5905	5.1861	-7.3488	0
2.31	0.085615	4.6048	5.1861	-7.2399	0
2.32	0.080669	4.6269	5.1861	-7.2399	0
2.33	0.069922	4.6399	5.274	-7.2399	0
2.34	0.079073	4.6595	5.274	-7.2399	0
2.35	0.077853	4.6772	5.274	-7.2399	0
2.36	0.061931	4.6876	5.3619	-7.131	0
2.37	0.087609	4.7089	5.274	-7.131	0
2.38	0.073584	4.7243	5.3619	-7.131	0
2.39	0.085929	4.7418	5.3619	-7.131	0
2.4	0.081484	4.7618	5.3619	-7.131	0
2.41	0.077242	4.7736	5.3619	-7.131	0
2.42	0.073412	4.7889	5.4498	-7.0221	0
2.43	0.077177	4.8076	5.4498	-7.0221	0
2.44	0.089526	4.8186	5.4498	-7.0221	0
2.45	0.084416	4.8431	5.4498	-7.0221	0
2.46	0.071766	4.8576	5.5377	-7.0221	0
2.47	0.086857	4.8705	5.5377	-7.0221	0
2.48	0.083086	4.8918	5.5377	-6.9132	0
2.49	0.072796	4.9043	5.6256	-6.9132	0
2.5	0.08656	4.9201	5.6256	-6.9132	0
2.51	0.08274	4.939	5.6256	-6.9132	0
2.52	0.078833	4.9502	5.6256	-6.9132	0
2.53	0.090719	4.9687	5.6256	-6.9132	0
2.54	0.077258	4.9858	5.7135	-6.9132	0
2.55	0.077035	4.9958	5.7135	-6.9132	0
2.56	0.086629	5.0169	5.7135	-6.8043	0
2.57	0.071961	5.0322	5.8014	-6.8043	0
2.58	0.07536	5.0412	5.8014	-6.8043	0
2.59	0.086232	5.0617	5.8014	-6.8043	0
2.6	0.082215	5.0766	5.8014	-6.8043	0
2.61	0.087439	5.0855	5.8893	-6.8043	0
2.62	0.085559	5.1087	5.8893	-6.8043	0
2.63	0.086053	5.1224	5.8893	-6.8043	0
2.64	0.085796	5.1305	5.9772	-6.6954	0
2.65	0.085307	5.1533	5.9772	-6.6954	0
2.66	0.072241	5.1667	6.0651	-6.6954	0
2.67	0.090101	5.1746	6.0651	-6.6954	0
2.68	0.087127	5.1973	6.0651	-6.6954	0
2.69	0.075444	5.2107	6.153	-6.6954	0
2.7	0.077849	5.2186	6.153	-6.6954	0
2.71	0.088556	5.2384	6.153	-6.5865	0
2.72	0.071746	5.253	6.2409	-6.5865	0
2.73	0.077325	5.2616	6.2409	-6.5865	0
2.74	0.089526	5.2786	6.2409	-6.5865	0
2.75	0.075656	5.2947	6.3288	-6.5865	0
2.76	0.079426	5.3042	6.3288	-6.5865	0
2.77	0.091999	5.3142	6.3288	-6.5865	0
2.78	0.087856	5.3338	6.3288	-6.5865	0
2.79	0.079203	5.3453	6.4167	-6.5865	0
2.8	0.09347	5.3521	6.4167	-6.4776	0
2.81	0.089527	5.3741	6.4167	-6.4776	0
2.82	0.072814	5.3871	6.5046	-6.4776	0
2.83	0.078594	5.3948	6.5046	-6.4776	0
2.84	0.090998	5.4112	6.5046	-6.4776	0
2.85	0.087466	5.427	6.5046	-6.4776	0
2.86	0.079229	5.4363	6.5925	-6.4776	0
2.87	0.080047	5.4419	6.5925	-6.3687	0
2.88	0.091544	5.4535	6.5925	-6.3687	0
2.89	0.079655	5.47	6.6804	-6.3687	0
2.9	0.0821	5.4797	6.6804	-6.3687	0
2.91	0.081174	5.4855	6.6804	-6.3687	0
2.92	0.09167	5.5008	6.6804	-6.2598	0
2.93	0.082888	5.5159	6.7683	-6.2598	0
2.94	0.083314	5.5248	6.7683	-6.2598	0
2.95	0.0818	5.5301	6.7683	-6.2598	0
2.96	0.092661	5.5416	6.7683	-6.2598	0
2.97	0.075786	5.558	6.8562	-6.2598	0
2.98	0.081566	5.5677	6.8562	-6.1509	0
2.99	0.081802	5.5734	6.8562	-6.1509	0
3	0.080526	5.5768	6.8562	-6.1509	0
3.01	0.091214	5.5907	6.8562	-6.1509	0
3.02	0.074735	5.605	6.9441	-6.1509	0
3.03	0.080852	5.6134	6.9441	-6.042	0
3.04	0.08137	5.6184	6.9441	-6.042	0
3.05	0.080325	5.6214	6.9441	-6.042	0
3.06	0.091202	5.635	6.9441	-6.042	0
3.07	0.087749	5.6492	6.9441	-5.9331	0
3.08	0.084872	5.6575	6.9441	-5.9331	0
3.09	0.069632	5.6624	7.032	-5.9331	0
3.1	0.076813	5.6653	7.032	-5.9331	0
3.11	0.078216	5.6671	7.032	-5.9331	0
3.12	0.077901	5.6681	7.032	-5.8242	0
3.13	0.089872	5.677	7.032	-5.8242	0
3.14	0.086818	5.692	7.032	-5.8242	0
3.15	0.084266	5.7008	7.032	-5.8242	0
3.16	0.082163	5.706	7.032	-5.7153	0
3.17	0.080439	5.7091	7.032	-5.7153	0
3.18	0.079029	5.7109	7.032	-5.7153	0
3.19	0.06989	5.712	7.1199	-5.7153	0
3.2	0.078512	5.7277	7.1199	-5.6064	0
3.21	0.08292	5.7399	7.1199	-5.6064	0
3.22	0.082948	5.7471	7.1199	-5.6064	0
3.23	0.081799	5.7513	7.1199	-5.6064	0
3.24	0.080478	5.7538	7.1199	-5.4975	0
3.25	0.079273	5.7553	7.1199	-5.4975	0
3.26	0.078249	5.7562	7.1199	-5.4975	0
3.27	0.0774	5.7567	7.1199	-5.4975	0
3.28	0.076703	5.757	7.1199	-5.3886	0
3.29	0.076133	5.7572	7.1199	-5.3886	0
3.3	0.075667	5.7573	7.1199	-5.3886	0
3.31	0.075288	5.7574	7.1199	-5.2797	0
3.32	0.086711	5.7725	7.1199	-5.2797	0
3.33	0.084336	5.7843	7.1199	-5.2797	0
3.34	0.082392	5.7913	7.1199	-5.2797	0
3.35	0.080802	5.7955	7.1199	-5.1708	0
3.36	0.079502	5.7979	7.1199	-5.1708	0
3.37	0.078441	5.7993	7.1199	-5.1708	0
3.38	0.077575	5.8002	7.1199	-5.0619	0
3.39	0.076868	5.8007	7.1199	-5.0619	0
3.4	0.076292	5.801	7.1199	-5.0619	0
3.41	0.075821	5.8011	7.1199	-4.953	0
3.42	0.075438	5.8013	7.1199	-4.953	0
3.43	0.075125	5.8013	7.1199	-4.953	0
3.44	0.07487	5.8013	7.1199	-4.953	0
3.45	0.074661	5.8014	7.1199	-4.8441	0
3.46	0.074492	5.8014	7.1199	-4.8441	0
3.47	0.074353	5.8014	7.1199	-4.8441	0
3.48	0.074241	5.8014	7.1199	-4.7352	0
3.49	0.08702	5.8014	7.032	-4.7352	0
3.5	0.077824	5.8014	7.032	-4.7352	0
3.51	0.074774	5.8014	7.032	-4.6263	0
3.52	0.073745	5.8014	7.032	-4.6263	0
3.53	0.073384	5.8014	7.032	-4.6263	0
3.54	0.073245	5.8014	7.032	-4.5174	0
3.55	0.073184	5.8014	7.032	-4.5174	0
3.56	0.073151	5.8014	7.032	-4.5174	0
3.57	0.073129	5.8014	7.032	-4.4085	0
3.58	0.073113	5.8014	7.032	-4.4085	0
3.59	0.073101	5.8014	7.032	-4.4085	0
3.6	0.073091	5.8014	7.032	-4.2996	0
3.61	0.085954	5.8014	6.9441	-4.2996	0
3.62	0.076827	5.8014	6.9441	-4.2996	0
3.63	0.073833	5.8014	6.9441	-4.2996	0
3.64	0.072849	5.8014	6.9441	-4.1907	0
3.65	0.072525	5.8014	6.9441	-4.1907	0
3.66	0.060684	5.7863	6.9441	-4.1907	0
3.67	0.06277	5.7745	6.9441	-4.0818	0
3.68	0.074653	5.7675	6.8562	-4.0818	0
3.69	0.068773	5.7634	6.8562	-4.0818	0
3.7	0.067542	5.761	6.8562	-3.9729	0
3.71	0.067707	5.7595	6.8562	-3.9729	0
3.72	0.068224	5.7587	6.8562	-3.9729	0
3.73	0.068772	5.7582	6.8562	-3.864	0
3.74	0.06926	5.7579	6.8562	-3.864	0
3.75	0.069672	5.7577	6.8562	-3.864	0
3.76	0.077999	5.7576	6.7683	-3.7551	0
3.77	0.072441	5.7575	6.7683	-3.7551	0
3.78	0.070756	5.7575	6.7683	-3.7551	0
3.79	0.070315	5.7575	6.7683	-3.6462	0
3.8	0.070262	5.7575	6.7683	-3.6462	0
3.81	0.057095	5.7531	6.7683	-3.6462	0
3.82	0.067551	5.7369	6.6804	-3.5373	0
3.83	0.063749	5.7273	6.6804	-3.5373	0
3.84	0.063505	5.7216	6.6804	-3.5373	0
3.85	0.064245	5.7183	6.6804	-3.4284	0
3.86	0.065156	5.7163	6.6804	-3.4284	0
3.87	0.066	5.7152	6.6804	-3.4284	0
3.88	0.066722	5.7145	6.6804	-3.3195	0
3.89	0.067322	5.7141	6.6804	-3.3195	0
3.9	0.074067	5.7138	6.5925	-3.3195	0
3.91	0.0698	5.7137	6.5925	-3.2106	0
3.92	0.068599	5.7136	6.5925	-3.2106	0
3.93	0.054606	5.7136	6.5925	-3.2106	0
3.94	0.057148	5.6955	6.5925	-3.1017	0
3.95	0.059312	5.6849	6.5925	-3.1017	0
3.96	0.073982	5.6786	6.5046	-3.1017	0
3.97	0.06634	5.6749	6.5046	-2.9928	0
3.98	0.064563	5.6727	6.5046	-2.9928	0
3.99	0.064574	5.6714	6.5046	-2.9928	0
4	0.065061	5.6707	6.5046	-2.9928	0
4.01	0.065616	5.6702	6.5046	-2.8839	0
4.02	0.06612	5.6699	6.5046	-2.8839	0
4.03	0.066548	5.6698	6.5046	-2.8839	0
4.04	0.079774	5.6697	6.4167	-2.775	0
4.05	0.060786	5.6696	6.5046	-2.775	0
4.06	0.05697	5.6652	6.4167	-2.775	0
4.07	0.05723	5.649	6.4167	-2.6661	0
4.08	0.058587	5.6394	6.4167	-2.6661	0
4.09	0.060071	5.6338	6.4167	-2.6661	0
4.1	0.061406	5.6304	6.4167	-2.6661	0
4.11	0.062538	5.6284	6.4167	-2.5572	0
4.12	0.063474	5.6273	6.4167	-2.5572	0
4.13	0.064243	5.6266	6.4167	-2.5572	0
4.14	0.064872	5.6262	6.4167	-2.4483	0
4.15	0.070247	5.6259	6.3288	-2.4483	0
4.16	0.06693	5.6258	6.3288	-2.4483	0
4.17	0.066048	5.6257	6.3288	-2.4483	0
4.18	0.065926	5.6257	6.3288	-2.3394	0
4.19	0.066021	5.6256	6.3288	-2.3394	0
4.2	0.053954	5.6137	6.3288	-2.3394	0
4.21	0.056299	5.6006	6.3288	-2.3394	0
4.22	0.058227	5.5928	6.3288	-2.2305	0
4.23	0.059806	5.5883	6.3288	-2.2305	0
4.24	0.061098	5.5855	6.3288	-2.1216	0
4.25	0.062153	5.584	6.3288	-2.1216	0
4.26	0.073173	5.583	6.2409	-2.1216	0
4.27	0.06658	5.5825	6.2409	-2.1216	0
4.28	0.064763	5.5821	6.2409	-2.0127	0
4.29	0.064447	5.5819	6.2409	-2.0127	0
4.3	0.064572	5.5818	6.2409	-2.0127	0
4.31	0.051576	5.5774	6.2409	-2.0127	0
4.32	0.054193	5.5611	6.2409	-1.9038	0
4.33	0.056351	5.5515	6.2409	-1.9038	0
4.34	0.058121	5.5459	6.2409	-1.9038	0
4.35	0.05957	5.5425	6.2409	-1.7949	0
4.36	0.060754	5.5405	6.2409	-1.7949	0
4.37	0.067972	5.5394	6.153	-1.7949	0
4.38	0.067217	5.5387	6.153	-1.7949	0
4.39	0.06423	5.5383	6.153	-1.686	0
4.4	0.063565	5.538	6.153	-1.686	0
4.41	0.063604	5.5379	6.153	-1.686	0
4.42	0.050602	5.5334	6.153	-1.5771	0
4.43	0.053235	5.5172	6.153	-1.5771	0
4.44	0.055414	5.5076	6.153	-1.5771	0
4.45	0.057203	5.5019	6.153	-1.5771	0
4.46	0.058669	5.4986	6.153	-1.5771	0
4.47	0.059866	5.4966	6.153	-1.4682	0
4.48	0.060844	5.4954	6.153	-1.4682	0
4.49	0.061643	5.4947	6.153	-1.4682	0
4.5	0.067156	5.4943	6.0651	-1.3593	0
4.51	0.063952	5.4941	6.0651	-1.3593	0
4.52	0.063161	5.494	6.0651	-1.3593	0
4.53	0.063114	5.4939	6.0651	-1.3593	0
4.54	0.063271	5.4938	6.0651	-1.2504	0
4.55	0.05173	5.4787	6.0651	-1.2504	0
4.56	0.05403	5.4669	6.0651	-1.2504	0
4.57	0.05592	5.4599	6.0651	-1.2504	0
4.58	0.057468	5.4557	6.0651	-1.1415	0
4.59	0.063596	5.4533	5.9772	-1.1415	0
4.6	0.060894	5.4519	5.9772	-1.1415	0
4.61	0.060514	5.451	5.9772	-1.1415	0
4.62	0.060802	5.4505	5.9772	-1.1415	0
4.63	0.061233	5.4502	5.9772	-1.0326	0
4.64	0.061648	5.4501	5.9772	-1.0326	0
4.65	0.062008	5.4499	5.9772	-1.0326	0
4.66	0.062308	5.4499	5.9772	-1.0326	0
4.67	0.050345	5.4379	5.9772	-0.9237	0
4.68	0.052756	5.4248	5.9772	-0.9237	0
4.69	0.062718	5.417	5.8893	-0.9237	0
4.7	0.058496	5.4125	5.8893	-0.9237	0
4.71	0.057904	5.4098	5.8893	-0.8148	0
4.72	0.058355	5.4082	5.8893	-0.8148	0
4.73	0.05903	5.4072	5.8893	-0.8148	0
4.74	0.059681	5.4067	5.8893	-0.8148	0
4.75	0.060245	5.4063	5.8893	-0.8148	0
4.76	0.070119	5.4061	5.8893	-0.7059	0.0094028
4.77	0.07991	5.406	5.8893	-0.7059	0.018806
4.78	0.08963	5.4059	5.8893	-0.7059	0.028208
4.79	0.10554	5.4059	5.8014	-0.7059	0.037611
4.8	0.11049	5.4059	5.8014	-0.597	0.047014
4.81	0.11853	5.4059	5.8014	-0.597	0.056417
4.82	0.12757	5.4059	5.8014	-0.597	0.065819
4.83	0.13693	5.4059	5.8014	-0.597	0.075222
4.84	0.13416	5.3939	5.8014	-0.597	0.084625
4.85	0.14583	5.3808	5.8014	-0.4881	0.094028
4.86	0.1571	5.3731	5.8014	-0.4881	0.10343
4.87	0.16803	5.3685	5.8014	-0.4881	0.11283
4.88	0.17868	5.3658	5.8014	-0.4881	0.12224
4.89	0.18911	5.3642	5.8014	-0.4881	0.13164
4.9	0.19935	5.3633	5.8014	-0.3792	0.14104
4.91	0.20943	5.3627	5.8014	-0.3792	0.15044
4.92	0.20923	5.3624	5.8893	-0.3792	0.15985
4.93	0.22638	5.3622	5.8893	-0.3792	0.16925
4.94	0.23855	5.3621	5.8893	-0.3792	0.17865
4.95	0.24903	5.362	5.8893	-0.3792	0.18806
4.96	0.24607	5.362	5.9772	-0.2703	0.19746
4.97	0.26488	5.3619	5.9772	-0.2703	0.20686
4.98	0.2673	5.3619	6.0651	-0.2703	0.21626
4.99	0.28512	5.3619	6.0651	-0.2703	0.22567
5	0.28719	5.3619	6.153	-0.2703	0.23507
5.01	0.29587	5.3619	6.153	-0.1614	0.22806
5.02	0.29278	5.3619	6.2409	-0.1614	0.22106
5.03	0.2908	5.3619	6.3288	-0.1614	0.21405
5.04	0.2743	5.3468	6.4167	-0.1614	0.20705
5.05	0.27834	5.335	6.5046	-0.1614	0.20004
5.06	0.28146	5.328	6.5925	-0.1614	0.19304
5.07	0.28626	5.3239	6.6804	-0.1614	0.18603
5.08	0.28928	5.3215	6.7683	-0.0525	0.17903
5.09	0.29471	5.32	6.8562	-0.0525	0.17202
5.1	0.28971	5.3192	7.032	-0.0525	0.16502
5.11	0.28166	5.3187	7.2078	0.0564	0.15801
5.12	0.29124	5.3184	7.2957	0.0564	0.15101
5.13	0.29928	5.3182	7.3836	0.0564	0.144
5.14	0.29626	5.3181	7.5594	0.0564	0.137
5.15	0.29309	5.318	7.7352	0.0564	0.12999
5.16	0.28894	5.318	7.911	0.0564	0.12299
5.17	0.30351	5.318	7.9989	0.0564	0.11598
5.18	0.27694	5.3096	8.2626	0.0564	0.10898
5.19	0.29417	5.295	8.3505	0.0564	0.10197
5.2	0.28401	5.2864	8.6142	0.1653	0.094968
5.21	0.2882	5.2813	8.79	0.1653	0.087963
5.22	0.29602	5.2783	8.9658	0.1653	0.080958
5.23	0.2987	5.2766	9.1416	0.1653	0.073953
5.24	0.30444	5.2755	9.3174	0.1653	0.066948
5.25	0.31012	5.2749	9.4932	0.1653	0.059943
5.26	0.30193	5.2745	9.7569	0.1653	0.078489
