t	u	lambda	p	e
6.56	0.5236	13.829	29.183	-3.6462
6.57	0.5236	13.733	29.183	-3.6462
6.58	0.5236	13.629	29.183	-3.6462
6.59	0.5236	13.532	29.183	-3.6462
6.6	0.5236	13.427	29.095	-3.6462
6.61	0.5236	13.326	29.095	-3.6462
6.62	0.5236	13.22	29.007	-3.6462
6.63	0.5236	13.118	29.007	-3.7551
6.64	0.5236	13.003	29.007	-3.7551
6.65	0.5236	12.895	28.919	-3.7551
6.66	0.5236	12.782	28.919	-3.7551
6.67	0.5236	12.667	28.919	-3.7551
6.68	0.5236	12.55	28.831	-3.7551
6.69	0.5236	12.434	28.831	-3.7551
6.7	0.5236	12.314	28.831	-3.7551
6.71	0.5236	12.193	28.831	-3.864
6.72	0.5236	12.072	28.743	-3.864
6.73	0.5236	11.946	28.743	-3.864
6.74	0.5236	11.822	28.743	-3.864
6.75	0.5236	11.694	28.743	-3.864
6.76	0.52316	11.564	28.655	-3.864
6.77	0.52271	11.431	28.655	-3.864
6.78	0.52227	11.301	28.655	-3.9729
6.79	0.52183	11.167	28.655	-3.9729
6.8	0.52138	11.029	28.655	-3.9729
6.81	0.52094	10.891	28.568	-3.9729
6.82	0.5205	10.755	28.568	-3.9729
6.83	0.52006	10.614	28.568	-3.9729
6.84	0.51961	10.469	28.568	-3.9729
6.85	0.51917	10.326	28.568	-3.9729
6.86	0.51873	10.188	28.568	-3.9729
6.87	0.51828	10.037	28.568	-4.0818
6.88	0.51784	9.8871	28.568	-4.0818
6.89	0.5174	9.7339	28.48	-4.0818
6.9	0.51695	9.582	28.48	-4.0818
6.91	0.51651	9.4278	28.48	-4.0818
6.92	0.51607	9.2679	28.48	-4.0818
6.93	0.51563	9.1128	28.48	-4.0818
6.94	0.51518	8.9527	28.48	-4.0818
6.95	0.51474	8.7894	28.48	-4.0818
6.96	0.5143	8.6283	28.48	-4.0818
6.97	0.51385	8.4651	28.48	-4.0818
6.98	0.51341	8.3003	28.48	-4.0818
6.99	0.51297	8.131	28.48	-4.0818
7	0.51253	7.9591	28.48	-4.0818
7.01	0.51132	7.7887	28.48	-4.0818
7.02	0.51011	7.6162	28.48	-4.0818
7.03	0.5089	7.4391	28.48	-4.1907
7.04	0.50769	7.2657	28.48	-4.1907
7.05	0.50648	7.0914	28.48	-4.1907
7.06	0.50527	6.9096	28.48	-4.1907
7.07	0.50406	6.7264	28.48	-4.1907
7.08	0.50285	6.5418	28.392	-4.1907
7.09	0.50164	6.3579	28.392	-4.1907
7.1	0.50043	6.1706	28.392	-4.1907
7.11	0.49922	5.9796	28.392	-4.1907
7.12	0.49801	5.792	28.392	-4.1907
7.13	0.4968	5.5977	28.392	-4.1907
7.14	0.49559	5.4073	28.392	-4.1907
7.15	0.49438	5.2133	28.392	-4.1907
7.16	0.49317	5.0184	28.304	-4.1907
7.17	0.49196	4.8133	28.304	-4.1907
7.18	0.49075	4.6174	28.304	-4.1907
7.19	0.48955	4.4145	28.304	-4.0818
7.2	0.48834	4.2092	28.304	-4.0818
7.21	0.48713	4.0087	28.304	-4.0818
7.22	0.48592	3.8031	28.304	-4.0818
7.23	0.48471	3.5918	28.216	-4.0818
7.24	0.4835	3.377	28.216	-4.0818
7.25	0.48229	3.1602	28.216	-4.0818
7.26	0.48092	2.9529	28.128	-4.0818
7.27	0.47955	2.7417	28.128	-4.0818
7.28	0.47819	2.533	28.128	-4.0818
7.29	0.47682	2.3199	28.04	-4.0818
7.3	0.47545	2.104	28.04	-4.0818
7.31	0.47408	1.8782	28.04	-4.0818
7.32	0.47272	1.6452	27.952	-4.0818
7.33	0.47135	1.4177	27.952	-3.9729
7.34	0.46998	1.1933	27.952	-3.9729
7.35	0.46861	0.97083	27.864	-3.9729
7.36	0.46725	0.73875	27.864	-3.9729
7.37	0.46588	0.50444	27.776	-3.9729
7.38	0.46451	0.2761	27.776	-3.9729
7.39	0.46314	0.042919	27.776	-3.9729
7.4	0.46177	-0.19441	27.689	-3.9729
7.41	0.46041	-0.42454	27.689	-3.9729
7.42	0.45904	-0.66841	27.601	-3.9729
7.43	0.45767	-0.9068	27.601	-3.864
7.44	0.4563	-1.1512	27.513	-3.864
7.45	0.45494	-1.3938	27.513	-3.864
7.46	0.45357	-1.6367	27.513	-3.864
7.47	0.4522	-1.882	27.425	-3.864
7.48	0.45083	-2.123	27.337	-3.864
7.49	0.44947	-2.3733	27.337	-3.864
7.5	0.4481	-2.6229	27.337	-3.864
7.51	0.44525	-2.8748	27.249	-3.7551
7.52	0.4424	-3.1275	27.161	-3.7551
7.53	0.43955	-3.3804	27.161	-3.7551
7.54	0.43669	-3.6377	27.073	-3.7551
7.55	0.43384	-3.8947	27.073	-3.7551
7.56	0.43099	-4.1545	26.985	-3.6462
7.57	0.42814	-4.4158	26.897	-3.6462
7.58	0.42529	-4.675	26.897	-3.6462
7.59	0.42244	-4.9392	26.81	-3.6462
7.6	0.41959	-5.2032	26.722	-3.6462
7.61	0.41674	-5.467	26.722	-3.6462
7.62	0.41388	-5.7337	26.634	-3.6462
7.63	0.41103	-6.0036	26.546	-3.5373
7.64	0.40818	-6.2709	26.546	-3.5373
7.65	0.40533	-6.5407	26.458	-3.5373
7.66	0.40248	-6.8116	26.37	-3.5373
7.67	0.39963	-7.0827	26.282	-3.4284
7.68	0.39678	-7.3581	26.282	-3.4284
7.69	0.39392	-7.6326	26.194	-3.4284
7.7	0.39107	-7.9063	26.106	-3.4284
7.71	0.38822	-8.1864	26.018	-3.4284
7.72	0.38537	-8.4672	25.931	-3.4284
7.73	0.38252	-8.7443	25.931	-3.3195
7.74	0.37967	-9.0271	25.843	-3.3195
7.75	0.37682	-9.3057	25.755	-3.3195
7.76	0.37368	-9.5926	25.667	-3.3195
7.77	0.37054	-9.8767	25.579	-3.3195
7.78	0.3674	-10.164	25.491	-3.2106
7.79	0.36426	-10.448	25.403	-3.2106
7.8	0.36113	-10.739	25.315	-3.2106
7.81	0.35799	-11.03	25.227	-3.2106
7.82	0.35485	-11.319	25.139	-3.1017
7.83	0.35171	-11.613	25.052	-3.1017
7.84	0.34857	-11.909	24.964	-3.1017
7.85	0.34544	-12.203	24.876	-3.1017
7.86	0.3423	-12.499	24.788	-3.1017
7.87	0.33916	-12.796	24.7	-2.9928
7.88	0.33602	-13.093	24.612	-2.9928
7.89	0.33288	-13.392	24.436	-2.9928
7.9	0.32975	-13.69	24.348	-2.9928
7.91	0.32661	-13.993	24.26	-2.8839
7.92	0.32347	-14.294	24.173	-2.8839
7.93	0.32033	-14.598	24.085	-2.8839
7.94	0.31719	-14.903	23.909	-2.8839
7.95	0.31406	-15.21	23.821	-2.8839
7.96	0.31092	-15.512	23.733	-2.775
7.97	0.30778	-15.821	23.557	-2.775
7.98	0.30464	-16.129	23.469	-2.775
7.99	0.3015	-16.438	23.381	-2.775
8	0.29836	-16.749	23.206	-2.6661
8.01	0.29606	-17.062	23.118	-2.6661
8.02	0.29375	-17.374	23.03	-2.6661
8.03	0.29145	-17.683	22.854	-2.6661
8.04	0.28914	-17.999	22.766	-2.5572
8.05	0.28683	-18.315	22.59	-2.5572
8.06	0.28453	-18.631	22.502	-2.5572
8.07	0.28222	-18.948	22.327	-2.5572
8.08	0.27992	-19.264	22.239	-2.4483
8.09	0.27761	-19.584	22.063	-2.4483
8.1	0.2753	-19.903	21.975	-2.4483
8.11	0.273	-20.221	21.799	-2.4483
8.12	0.27069	-20.545	21.711	-2.3394
8.13	0.26839	-20.866	21.536	-2.3394
8.14	0.26608	-21.185	21.36	-2.3394
8.15	0.26377	-21.511	21.272	-2.3394
8.16	0.26147	-21.836	21.096	-2.3394
8.17	0.25916	-22.165	20.92	-2.2305
8.18	0.25686	-22.492	20.832	-2.2305
8.19	0.25455	-22.823	20.657	-2.2305
8.2	0.25224	-23.151	20.569	-2.1216
8.21	0.24994	-23.478	20.393	-2.1216
8.22	0.24763	-23.807	20.217	-2.1216
8.23	0.24533	-24.139	20.041	-2.1216
8.24	0.24302	-24.468	19.865	-2.0127
8.25	0.24071	-24.799	19.777	-2.0127
8.26	0.23905	-25.128	19.602	-2.0127
8.27	0.23738	-25.458	19.426	-2.0127
8.28	0.23572	-25.798	19.338	-2.0127
8.29	0.23406	-26.131	19.162	-1.9038
8.3	0.23239	-26.465	18.986	-1.9038
8.31	0.23073	-26.8	18.811	-1.9038
8.32	0.22906	-27.137	18.723	-1.7949
8.33	0.2274	-27.473	18.547	-1.7949
8.34	0.22574	-27.809	18.371	-1.7949
8.35	0.22407	-28.147	18.195	-1.7949
8.36	0.22241	-28.483	18.107	-1.686
8.37	0.22074	-28.823	17.932	-1.686
8.38	0.21908	-29.159	17.756	-1.686
8.39	0.21742	-29.502	17.58	-1.686
8.4	0.21575	-29.841	17.492	-1.686
8.41	0.21409	-30.186	17.316	-1.5771
8.42	0.21242	-30.527	17.14	-1.5771
8.43	0.21076	-30.867	17.053	-1.5771
8.44	0.20909	-31.209	16.877	-1.4682
8.45	0.20743	-31.551	16.701	-1.4682
8.46	0.20577	-31.895	16.613	-1.4682
8.47	0.2041	-32.241	16.437	-1.4682
8.48	0.20244	-32.582	16.262	-1.4682
8.49	0.20077	-32.927	16.174	-1.3593
8.5	0.19911	-33.271	15.998	-1.3593
8.51	0.19744	-33.619	15.91	-1.3593
8.52	0.19578	-33.964	15.734	-1.3593
8.53	0.19411	-34.312	15.646	-1.3593
8.54	0.19244	-34.661	15.47	-1.2504
8.55	0.19077	-35.009	15.383	-1.2504
8.56	0.18911	-35.358	15.207	-1.2504
8.57	0.18744	-35.708	15.119	-1.2504
8.58	0.18577	-36.055	15.031	-1.1415
8.59	0.1841	-36.4	14.855	-1.1415
8.6	0.18244	-36.747	14.767	-1.1415
8.61	0.18077	-37.096	14.679	-1.1415
8.62	0.1791	-37.447	14.504	-1.1415
8.63	0.17743	-37.797	14.416	-1.0326
8.64	0.17577	-38.148	14.328	-1.0326
8.65	0.1741	-38.496	14.24	-1.0326
8.66	0.17243	-38.849	14.064	-1.0326
8.67	0.17077	-39.201	13.976	-1.0326
8.68	0.1691	-39.553	13.888	-0.9237
8.69	0.16743	-39.905	13.8	-0.9237
8.7	0.16576	-40.257	13.712	-0.9237
8.71	0.1641	-40.609	13.625	-0.9237
8.72	0.16243	-40.965	13.537	-0.9237
8.73	0.16076	-41.319	13.449	-0.8148
8.74	0.15909	-41.668	13.361	-0.8148
8.75	0.15743	-42.022	13.273	-0.8148
8.76	0.1556	-42.375	13.185	-0.8148
8.77	0.15378	-42.731	13.009	-0.8148
8.78	0.15195	-43.086	12.921	-0.8148
8.79	0.15013	-43.439	12.921	-0.8148
8.8	0.14831	-43.791	12.833	-0.7059
8.81	0.14648	-44.143	12.658	-0.7059
8.82	0.14466	-44.502	12.658	-0.7059
8.83	0.14283	-44.858	12.57	-0.7059
8.84	0.14101	-45.212	12.482	-0.7059
8.85	0.13919	-45.565	12.394	-0.7059
8.86	0.13736	-45.925	12.306	-0.597
8.87	0.13554	-46.282	12.218	-0.597
8.88	0.13371	-46.636	12.13	-0.597
8.89	0.13189	-46.993	12.042	-0.597
8.9	0.13006	-47.348	11.954	-0.597
8.91	0.12824	-47.704	11.867	-0.597
8.92	0.12642	-48.063	11.779	-0.597
8.93	0.12459	-48.418	11.691	-0.4881
8.94	0.12277	-48.776	11.603	-0.4881
8.95	0.12094	-49.135	11.515	-0.4881
8.96	0.11912	-49.491	11.427	-0.4881
8.97	0.1173	-49.849	11.339	-0.4881
8.98	0.11547	-50.207	11.251	-0.4881
8.99	0.11365	-50.566	11.251	-0.3792
9	0.11182	-50.923	11.163	-0.3792
9.01	0.1101	-51.285	11.075	-0.3792
9.02	0.10839	-51.642	10.988	-0.3792
9.03	0.10667	-52.001	10.9	-0.3792
9.04	0.10495	-52.357	10.812	-0.3792
9.05	0.10323	-52.718	10.724	-0.3792
9.06	0.10151	-53.078	10.636	-0.3792
9.07	0.099793	-53.439	10.548	-0.2703
9.08	0.098075	-53.8	10.46	-0.2703
9.09	0.096356	-54.157	10.372	-0.2703
9.1	0.094638	-54.515	10.284	-0.2703
9.11	0.092919	-54.874	10.196	-0.2703
9.12	0.091201	-55.238	10.109	-0.2703
9.13	0.089482	-55.596	10.021	-0.2703
9.14	0.087764	-55.956	9.9327	-0.2703
9.15	0.086045	-56.312	9.8448	-0.1614
9.16	0.084327	-56.673	9.7569	-0.1614
9.17	0.082608	-57.033	9.669	-0.1614
9.18	0.08089	-57.395	9.5811	-0.1614
9.19	0.079171	-57.752	9.4932	-0.1614
9.2	0.077453	-58.11	9.4053	-0.1614
9.21	0.075734	-58.469	9.2295	-0.1614
9.22	0.074016	-58.829	9.1416	-0.1614
9.23	0.072297	-59.185	9.0537	-0.0525
9.24	0.070579	-59.547	8.9658	-0.0525
9.25	0.06886	-59.908	8.8779	-0.0525
9.26	0.067418	-60.266	8.79	-0.0525
9.27	0.065975	-60.624	8.7021	-0.0525
9.28	0.064532	-60.983	8.6142	-0.0525
9.29	0.06309	-61.339	8.5263	-0.0525
9.3	0.061647	-61.701	8.4384	-0.0525
9.31	0.060205	-62.062	8.3505	-0.0525
9.32	0.058762	-62.419	8.2626	0.0564
9.33	0.05732	-62.781	8.1747	0.0564
9.34	0.055877	-63.139	7.9989	0.0564
9.35	0.054435	-63.497	7.911	0.0564
9.36	0.052992	-63.857	7.911	0.0564
9.37	0.05155	-64.214	7.7352	0.0564
9.38	0.050107	-64.572	7.6473	0.0564
9.39	0.048665	-64.927	7.5594	0.0564
9.4	0.047222	-65.288	7.4715	0.0564
9.41	0.04578	-65.648	7.3836	0.0564
9.42	0.044337	-66.009	7.2957	0.0564
9.43	0.042894	-66.366	7.2078	0.0564
9.44	0.041452	-66.725	7.1199	0.1653
9.45	0.040009	-67.08	7.032	0.1653
9.46	0.038567	-67.434	6.9441	0.1653
9.47	0.037124	-67.79	6.8562	0.1653
9.48	0.035682	-68.148	6.7683	0.1653
9.49	0.034239	-68.504	6.6804	0.1653
9.5	0.032797	-68.861	6.5925	0.1653
9.51	0.031555	-69.216	6.5046	0.1653
9.52	0.030313	-69.574	6.4167	0.1653
9.53	0.029071	-69.929	6.3288	0.1653
9.54	0.027828	-70.286	6.2409	0.1653
9.55	0.026586	-70.641	6.153	0.1653
9.56	0.025344	-70.998	6.0651	0.1653
9.57	0.024102	-71.352	5.9772	0.1653
9.58	0.02286	-71.709	5.8893	0.2742
9.59	0.021618	-72.064	5.8014	0.2742
9.6	0.020376	-72.418	5.7135	0.2742
9.61	0.019134	-72.771	5.6256	0.2742
9.62	0.017892	-73.126	5.6256	0.2742
9.63	0.01665	-73.48	5.5377	0.2742
9.64	0.015408	-73.833	5.4498	0.2742
9.65	0.014166	-74.185	5.3619	0.2742
9.66	0.012924	-74.538	5.274	0.2742
9.67	0.011682	-74.889	5.1861	0.2742
9.68	0.010439	-75.246	5.0982	0.2742
9.69	0.0091974	-75.6	5.0103	0.2742
9.7	0.0079553	-75.949	4.9224	0.2742
9.71	0.0067132	-76.303	4.9224	0.2742
9.72	0.0054712	-76.656	4.8345	0.2742
9.73	0.0042291	-77.004	4.7466	0.2742
9.74	0.002987	-77.354	4.6587	0.2742
9.75	0.001745	-77.704	4.5708	0.2742
9.76	0.00058161	-78.055	4.4829	0.2742
9.77	-0.00058174	-78.406	4.395	0.2742
9.78	-0.0017451	-78.758	4.395	0.2742
9.79	-0.0029084	-79.106	4.3071	0.2742
9.8	-0.0040718	-79.452	4.2192	0.3831
9.81	-0.0052351	-79.804	4.1313	0.3831
9.82	-0.0063985	-80.152	4.1313	0.3831
9.83	-0.0075618	-80.501	4.0434	0.3831
9.84	-0.0087251	-80.851	3.9555	0.3831
9.85	-0.0098885	-81.199	3.8676	0.3831
9.86	-0.011052	-81.545	3.8676	0.3831
9.87	-0.012215	-81.893	3.7797	0.3831
9.88	-0.013379	-82.239	3.6918	0.3831
9.89	-0.014542	-82.587	3.6039	0.3831
9.9	-0.015705	-82.933	3.6039	0.3831
9.91	-0.016869	-83.277	3.516	0.3831
9.92	-0.018032	-83.622	3.516	0.3831
9.93	-0.019195	-83.965	3.4281	0.3831
9.94	-0.020359	-84.308	3.3402	0.3831
9.95	-0.021522	-84.654	3.3402	0.3831
9.96	-0.022685	-84.996	3.2523	0.3831
9.97	-0.023849	-85.341	3.1644	0.3831
9.98	-0.025012	-85.686	3.1644	0.3831
9.99	-0.026175	-86.031	3.0765	0.3831
10	-0.027339	-86.373	3.0765	0.3831
10.01	-0.028438	-86.717	2.9886	0.3831
10.02	-0.029537	-87.059	2.9886	0.3831
10.03	-0.030636	-87.403	2.9886	0.3831
10.04	-0.031735	-87.742	2.9007	0.3831
10.05	-0.032835	-88.082	2.9007	0.3831
10.06	-0.033934	-88.424	2.8128	0.3831
10.07	-0.035033	-88.763	2.8128	0.3831
10.08	-0.036132	-89.103	2.7249	0.3831
10.09	-0.037231	-89.444	2.7249	0.3831
10.1	-0.03833	-89.786	2.7249	0.3831
10.11	-0.03943	-90.121	2.637	0.3831
10.12	-0.040529	-90.459	2.637	0.3831
10.13	-0.041628	-90.799	2.5491	0.3831
10.14	-0.042727	-91.133	2.5491	0.3831
10.15	-0.043826	-91.471	2.5491	0.3831
10.16	-0.044925	-91.81	2.4612	0.3831
10.17	-0.046025	-92.144	2.4612	0.3831
10.18	-0.047124	-92.478	2.4612	0.3831
10.19	-0.048223	-92.819	2.3733	0.3831
10.2	-0.049322	-93.154	2.3733	0.3831
10.21	-0.050421	-93.488	2.3733	0.3831
10.22	-0.05152	-93.819	2.2854	0.3831
10.23	-0.05262	-94.158	2.2854	0.3831
10.24	-0.053719	-94.492	2.2854	0.3831
10.25	-0.054818	-94.825	2.1975	0.3831
10.26	-0.055804	-95.159	2.1975	0.3831
10.27	-0.056789	-95.489	2.1975	0.3831
10.28	-0.057775	-95.821	2.1096	0.3831
10.29	-0.05876	-96.15	2.1096	0.3831
10.3	-0.059746	-96.481	2.1096	0.3831
10.31	-0.060732	-96.81	2.0217	0.3831
10.32	-0.061717	-97.141	2.0217	0.3831
10.33	-0.062703	-97.469	2.0217	0.3831
10.34	-0.063689	-97.8	1.9338	0.2742
10.35	-0.064674	-98.129	1.9338	0.2742
10.36	-0.06566	-98.46	1.9338	0.2742
10.37	-0.066646	-98.788	1.8459	0.2742
10.38	-0.067631	-99.119	1.8459	0.2742
10.39	-0.068617	-99.447	1.8459	0.2742
10.4	-0.069602	-99.778	1.758	0.2742
10.41	-0.070588	-100.11	1.758	0.2742
10.42	-0.071574	-100.43	1.6701	0.2742
10.43	-0.072559	-100.75	1.6701	0.2742
10.44	-0.073545	-101.08	1.5822	0.2742
10.45	-0.074531	-101.41	1.5822	0.2742
10.46	-0.075516	-101.73	1.5822	0.2742
10.47	-0.076502	-102.05	1.4943	0.2742
10.48	-0.077488	-102.38	1.4943	0.2742
10.49	-0.078473	-102.7	1.4064	0.2742
10.5	-0.079459	-103.02	1.4064	0.2742
10.51	-0.080312	-103.35	1.3185	0.2742
10.52	-0.081165	-103.67	1.3185	0.2742
10.53	-0.082017	-103.99	1.2306	0.2742
10.54	-0.08287	-104.31	1.2306	0.2742
10.55	-0.083723	-104.63	1.1427	0.2742
10.56	-0.084576	-104.95	1.1427	0.2742
10.57	-0.085429	-105.27	1.0548	0.2742
10.58	-0.086282	-105.59	1.0548	0.2742
10.59	-0.087135	-105.91	0.9669	0.2742
10.6	-0.087987	-106.23	0.879	0.2742
10.61	-0.08884	-106.55	0.879	0.2742
10.62	-0.089693	-106.87	0.7911	0.2742
10.63	-0.090546	-107.18	0.7911	0.2742
10.64	-0.091399	-107.5	0.7032	0.2742
10.65	-0.092252	-107.82	0.6153	0.2742
10.66	-0.093105	-108.13	0.6153	0.2742
10.67	-0.093958	-108.45	0.5274	0.2742
10.68	-0.09481	-108.76	0.5274	0.2742
10.69	-0.095663	-109.08	0.4395	0.2742
10.7	-0.096516	-109.39	0.3516	0.2742
10.71	-0.097369	-109.71	0.3516	0.2742
10.72	-0.098222	-110.01	0.2637	0.2742
10.73	-0.099075	-110.33	0.2637	0.2742
10.74	-0.099928	-110.64	0.1758	0.2742
10.75	-0.10078	-110.95	0.1758	0.2742
10.76	-0.10153	-111.26	0.0879	0.2742
10.77	-0.10227	-111.56	0	0.2742
10.78	-0.10301	-111.87	0	0.2742
10.79	-0.10376	-112.18	-0.0879	0.2742
10.8	-0.1045	-112.49	-0.0879	0.2742
10.81	-0.10525	-112.8	-0.1758	0.2742
10.82	-0.10599	-113.11	-0.2637	0.2742
10.83	-0.10674	-113.41	-0.2637	0.2742
10.84	-0.10748	-113.71	-0.3516	0.2742
10.85	-0.10823	-114.02	-0.3516	0.2742
10.86	-0.10897	-114.32	-0.4395	0.2742
10.87	-0.10972	-114.63	-0.4395	0.2742
10.88	-0.11046	-114.93	-0.5274	0.3831
10.89	-0.11121	-115.23	-0.6153	0.3831
10.9	-0.11195	-115.53	-0.6153	0.3831
10.91	-0.11269	-115.83	-0.7032	0.3831
10.92	-0.11344	-116.14	-0.7032	0.3831
10.93	-0.11418	-116.44	-0.7911	0.3831
10.94	-0.11493	-116.73	-0.879	0.3831
10.95	-0.11567	-117.03	-0.879	0.3831
10.96	-0.11642	-117.33	-0.9669	0.3831
10.97	-0.11716	-117.63	-1.0548	0.3831
10.98	-0.11791	-117.93	-1.0548	0.3831
10.99	-0.11865	-118.22	-1.1427	0.3831
11	-0.1194	-118.52	-1.1427	0.3831
11.01	-0.12006	-118.81	-1.2306	0.3831
11.02	-0.12072	-119.11	-1.2306	0.3831
11.03	-0.12138	-119.4	-1.3185	0.3831
11.04	-0.12204	-119.69	-1.4064	0.3831
11.05	-0.12271	-119.98	-1.4064	0.3831
11.06	-0.12337	-120.28	-1.4943	0.3831
11.07	-0.12403	-120.57	-1.5822	0.3831
11.08	-0.12469	-120.86	-1.5822	0.3831
11.09	-0.12535	-121.15	-1.6701	0.3831
11.1	-0.12602	-121.44	-1.6701	0.3831
11.11	-0.12668	-121.72	-1.758	0.3831
11.12	-0.12734	-122.01	-1.8459	0.3831
11.13	-0.128	-122.29	-1.8459	0.3831
11.14	-0.12866	-122.58	-1.9338	0.3831
11.15	-0.12933	-122.87	-1.9338	0.3831
11.16	-0.12999	-123.15	-2.0217	0.3831
11.17	-0.13065	-123.44	-2.1096	0.3831
11.18	-0.13131	-123.72	-2.1096	0.3831
11.19	-0.13197	-124	-2.1975	0.3831
11.2	-0.13264	-124.28	-2.2854	0.3831
11.21	-0.1333	-124.56	-2.2854	0.3831
11.22	-0.13396	-124.84	-2.3733	0.492
11.23	-0.13462	-125.12	-2.3733	0.492
11.24	-0.13528	-125.4	-2.4612	0.492
11.25	-0.13595	-125.68	-2.4612	0.492
11.26	-0.13653	-125.96	-2.5491	0.492
11.27	-0.13711	-126.23	-2.5491	0.492
11.28	-0.1377	-126.51	-2.637	0.492
11.29	-0.13828	-126.79	-2.7249	0.492
11.3	-0.13886	-127.06	-2.7249	0.492
11.31	-0.13944	-127.33	-2.8128	0.492
11.32	-0.14003	-127.61	-2.8128	0.492
11.33	-0.14061	-127.88	-2.9007	0.492
11.34	-0.14119	-128.15	-2.9886	0.492
11.35	-0.14178	-128.42	-2.9886	0.492
11.36	-0.14236	-128.69	-2.9886	0.492
11.37	-0.14294	-128.96	-3.0765	0.492
11.38	-0.14353	-129.23	-3.1644	0.492
11.39	-0.14411	-129.5	-3.1644	0.3831
11.4	-0.14469	-129.77	-3.2523	0.3831
11.41	-0.14528	-130.03	-3.2523	0.3831
11.42	-0.14586	-130.3	-3.2523	0.3831
11.43	-0.14644	-130.56	-3.3402	0.3831
11.44	-0.14703	-130.83	-3.3402	0.3831
11.45	-0.14761	-131.09	-3.4281	0.3831
11.46	-0.14819	-131.35	-3.4281	0.3831
11.47	-0.14877	-131.61	-3.516	0.3831
11.48	-0.14936	-131.88	-3.516	0.3831
11.49	-0.14994	-132.14	-3.516	0.3831
11.5	-0.15052	-132.39	-3.6039	0.3831
11.51	-0.15102	-132.66	-3.6039	0.3831
11.52	-0.15152	-132.91	-3.6039	0.3831
11.53	-0.15202	-133.17	-3.6918	0.3831
11.54	-0.15252	-133.42	-3.6918	0.3831
11.55	-0.15302	-133.68	-3.6918	0.3831
11.56	-0.15352	-133.93	-3.7797	0.3831
11.57	-0.15402	-134.18	-3.7797	0.3831
11.58	-0.15452	-134.44	-3.7797	0.3831
11.59	-0.15502	-134.69	-3.8676	0.3831
11.6	-0.15552	-134.94	-3.8676	0.3831
11.61	-0.15601	-135.19	-3.8676	0.2742
11.62	-0.15651	-135.44	-3.8676	0.2742
11.63	-0.15701	-135.68	-3.9555	0.2742
11.64	-0.15751	-135.93	-3.9555	0.2742
11.65	-0.15801	-136.18	-3.9555	0.2742
11.66	-0.15851	-136.43	-4.0434	0.2742
11.67	-0.15901	-136.67	-4.0434	0.2742
11.68	-0.15951	-136.92	-4.0434	0.2742
11.69	-0.16001	-137.17	-4.1313	0.2742
11.7	-0.16051	-137.41	-4.1313	0.2742
11.71	-0.16101	-137.65	-4.1313	0.2742
11.72	-0.1615	-137.89	-4.1313	0.2742
11.73	-0.162	-138.13	-4.1313	0.2742
11.74	-0.1625	-138.37	-4.2192	0.2742
11.75	-0.163	-138.61	-4.2192	0.1653
11.76	-0.16342	-138.85	-4.2192	0.1653
11.77	-0.16384	-139.08	-4.2192	0.1653
11.78	-0.16425	-139.32	-4.2192	0.1653
11.79	-0.16467	-139.56	-4.2192	0.1653
11.8	-0.16509	-139.79	-4.2192	0.1653
11.81	-0.16551	-140.02	-4.3071	0.1653
11.82	-0.16592	-140.25	-4.3071	0.1653
11.83	-0.16634	-140.49	-4.3071	0.1653
11.84	-0.16676	-140.72	-4.3071	0.1653
11.85	-0.16718	-140.94	-4.3071	0.1653
11.86	-0.16759	-141.17	-4.3071	0.0564
11.87	-0.16801	-141.41	-4.395	0.0564
11.88	-0.16843	-141.64	-4.395	0.0564
11.89	-0.16885	-141.86	-4.395	0.0564
11.9	-0.16926	-142.09	-4.395	0.0564
11.91	-0.16968	-142.32	-4.395	0.0564
11.92	-0.1701	-142.55	-4.395	0.0564
11.93	-0.17052	-142.77	-4.395	0.0564
11.94	-0.17093	-143	-4.395	0.0564
11.95	-0.17135	-143.22	-4.395	0.0564
11.96	-0.17177	-143.44	-4.4829	0.0564
11.97	-0.17219	-143.66	-4.4829	0.0564
11.98	-0.1726	-143.88	-4.4829	-0.0525
11.99	-0.17302	-144.08	-4.4829	-0.0525
12	-0.17344	-144.3	-4.5708	-0.0525
12.01	-0.17378	-144.51	-4.5708	-0.0525
12.02	-0.17413	-144.73	-4.5708	-0.0525
12.03	-0.17447	-144.95	-4.5708	-0.0525
12.04	-0.17482	-145.17	-4.6587	-0.0525
12.05	-0.17516	-145.37	-4.6587	-0.0525
12.06	-0.17551	-145.58	-4.6587	-0.0525
12.07	-0.17586	-145.79	-4.6587	-0.0525
12.08	-0.1762	-146.01	-4.6587	-0.0525
12.09	-0.17655	-146.21	-4.7466	-0.1614
12.1	-0.17689	-146.42	-4.7466	-0.1614
12.11	-0.17724	-146.63	-4.7466	-0.1614
12.12	-0.17758	-146.83	-4.8345	-0.1614
12.13	-0.17793	-147.03	-4.8345	-0.1614
12.14	-0.17827	-147.24	-4.8345	-0.1614
12.15	-0.17862	-147.44	-4.9224	-0.1614
12.16	-0.17896	-147.64	-4.9224	-0.1614
12.17	-0.17931	-147.84	-4.9224	-0.1614
12.18	-0.17965	-148.04	-4.9224	-0.1614
12.19	-0.18	-148.24	-5.0103	-0.1614
12.2	-0.18034	-148.44	-5.0103	-0.1614
12.21	-0.18069	-148.64	-5.0982	-0.1614
12.22	-0.18103	-148.83	-5.0982	-0.1614
12.23	-0.18138	-149.03	-5.0982	-0.2703
