t	u	lambda	p	e
33.32	0	327.01	2.8128	0.1653
33.33	0	327.21	2.8128	0.1653
33.34	0	327.41	2.7249	0.1653
33.35	0	327.6	2.7249	0.1653
33.36	0	327.81	2.7249	0.1653
33.37	0	328	2.7249	0.1653
33.38	0	328.2	2.7249	0.1653
33.39	0	328.39	2.7249	0.1653
33.4	0	328.59	2.7249	0.1653
33.41	0	328.79	2.7249	0.1653
33.42	0	328.98	2.7249	0.1653
33.43	0	329.18	2.7249	0.1653
33.44	0	329.37	2.7249	0.1653
33.45	0	329.57	2.7249	0.1653
33.46	0	329.77	2.7249	0.1653
33.47	0	329.96	2.637	0.1653
33.48	0	330.16	2.637	0.1653
33.49	0	330.36	2.637	0.1653
33.5	0	330.56	2.637	0.1653
33.51	0	330.76	2.637	0.1653
33.52	0	330.95	2.637	0.0564
33.53	0	331.15	2.637	0.0564
33.54	0	331.34	2.637	0.0564
33.55	0	331.54	2.637	0.0564
33.56	0	331.73	2.637	0.0564
33.57	0	331.94	2.637	0.0564
33.58	0	332.13	2.637	0.0564
33.59	0	332.33	2.637	0.0564
33.6	0	332.52	2.637	0.0564
33.61	0	332.72	2.5491	0.0564
33.62	0	332.91	2.637	0.0564
33.63	0	333.11	2.5491	0.0564
33.64	0	333.31	2.5491	0.0564
33.65	0	333.5	2.5491	0.0564
33.66	0	333.7	2.5491	0.0564
33.67	0	333.89	2.5491	0.0564
33.68	0	334.09	2.5491	0.0564
33.69	0	334.28	2.5491	0.0564
33.7	0	334.48	2.5491	0.0564
33.71	0	334.67	2.5491	0.0564
33.72	0	334.87	2.5491	0.0564
33.73	0	335.07	2.5491	0.0564
33.74	0	335.26	2.5491	0.0564
33.75	0	335.46	2.5491	0.0564
33.76	0	335.65	2.5491	0.0564
33.77	0	335.85	2.5491	0.0564
33.78	0	336.04	2.5491	0.0564
33.79	0	336.23	2.5491	0.0564
33.8	0	336.43	2.5491	0.0564
33.81	0	336.62	2.5491	0.0564
33.82	0	336.82	2.637	0.0564
33.83	0	337.01	2.637	0.0564
33.84	0	337.21	2.637	0.0564
33.85	0	337.4	2.637	0.0564
33.86	0	337.6	2.637	0.0564
33.87	0	337.79	2.637	0.0564
33.88	0	337.99	2.637	0.0564
33.89	0	338.18	2.637	0.0564
33.9	0	338.37	2.637	0.0564
33.91	0	338.57	2.637	0.0564
33.92	0	338.76	2.637	0.0564
33.93	0	338.96	2.637	0.0564
33.94	0	339.16	2.637	0.0564
33.95	0	339.35	2.637	0.0564
33.96	0	339.55	2.637	0.0564
33.97	0	339.74	2.637	0.0564
33.98	0	339.93	2.637	0.0564
33.99	0	340.13	2.637	0.0564
34	0	340.32	2.637	0.0564
34.01	0	340.51	2.637	0.0564
34.02	0	340.7	2.637	0.0564
34.03	0	340.9	2.637	0.0564
34.04	0	341.09	2.637	0.0564
34.05	0	341.29	2.637	0.0564
34.06	0	341.48	2.637	0.0564
34.07	0	341.68	2.637	0.0564
34.08	0	341.88	2.5491	0.0564
34.09	0	342.07	2.637	0.0564
34.1	0	342.26	2.5491	0.0564
34.11	0	342.45	2.5491	0.0564
34.12	0	342.65	2.5491	0.0564
34.13	0	342.84	2.5491	0.0564
34.14	0	343.03	2.5491	0.0564
34.15	0	343.22	2.5491	0.0564
34.16	0	343.42	2.5491	0.0564
34.17	0	343.61	2.5491	0.0564
34.18	0	343.8	2.5491	0.0564
34.19	0	343.99	2.5491	0.0564
34.2	0	344.18	2.5491	0.0564
34.21	0	344.38	2.5491	0.0564
34.22	0	344.57	2.5491	0.0564
34.23	0	344.77	2.5491	0.0564
34.24	0	344.96	2.5491	0.0564
34.25	0	345.16	2.5491	0.0564
34.26	0	345.35	2.5491	0.0564
34.27	0	345.54	2.5491	0.0564
34.28	0	345.73	2.5491	0.0564
34.29	0	345.92	2.5491	0.0564
34.3	0	346.12	2.5491	0.0564
34.31	0	346.31	2.5491	0.0564
34.32	0	346.5	2.5491	0.0564
34.33	0	346.69	2.5491	0.0564
34.34	0	346.89	2.5491	-0.0525
34.35	0	347.08	2.5491	-0.0525
34.36	0	347.27	2.5491	0.0564
34.37	0	347.46	2.5491	0.0564
34.38	0	347.65	2.637	0.0564
34.39	0	347.85	2.637	0.0564
34.4	0	348.04	2.637	0.0564
34.41	0	348.23	2.637	0.0564
34.42	0	348.43	2.637	0.0564
34.43	0	348.61	2.637	0.0564
34.44	0	348.8	2.637	0.0564
34.45	0	349	2.637	0.0564
34.46	0	349.19	2.637	0.0564
34.47	0	349.38	2.637	0.0564
34.48	0	349.57	2.637	0.0564
34.49	0	349.76	2.637	0.0564
34.5	0	349.95	2.637	0.0564
34.51	0	350.14	2.7249	0.0564
34.52	0	350.33	2.7249	0.0564
34.53	0	350.53	2.7249	0.0564
34.54	0	350.72	2.7249	0.0564
34.55	0	350.91	2.7249	0.0564
34.56	0	351.1	2.7249	0.0564
34.57	0	351.29	2.7249	0.0564
34.58	0	351.48	2.7249	0.0564
34.59	0	351.68	2.8128	0.0564
34.6	0	351.87	2.8128	0.0564
34.61	0	352.05	2.8128	0.0564
34.62	0	352.25	2.8128	0.0564
34.63	0	352.44	2.8128	0.0564
34.64	0	352.63	2.8128	0.0564
34.65	0	352.82	2.9007	0.0564
34.66	0	353.01	2.9007	0.0564
34.67	0	353.2	2.9007	0.0564
34.68	0	353.39	2.9007	0.0564
34.69	0	353.58	2.9007	0.0564
34.7	0	353.77	2.9007	0.0564
34.71	0	353.96	2.9886	0.1653
34.72	0	354.15	2.9886	0.1653
34.73	0	354.34	2.9886	0.1653
34.74	0	354.53	2.9886	0.1653
34.75	0	354.72	2.9886	0.1653
34.76	0	354.91	2.9886	0.1653
34.77	0	355.1	3.0765	0.1653
34.78	0	355.29	3.0765	0.1653
34.79	0	355.47	3.0765	0.1653
34.8	0	355.66	3.0765	0.1653
34.81	0	355.85	3.0765	0.1653
34.82	0	356.04	3.0765	0.1653
34.83	0	356.23	3.0765	0.1653
34.84	0	356.42	3.1644	0.1653
34.85	0	356.61	3.1644	0.1653
34.86	0	356.8	3.1644	0.1653
34.87	0	356.99	3.1644	0.2742
34.88	0	357.18	3.1644	0.2742
34.89	0	357.36	3.1644	0.2742
34.9	0	357.55	3.1644	0.2742
34.91	0	357.74	3.1644	0.2742
34.92	0	357.92	3.2523	0.2742
34.93	0	358.11	3.2523	0.2742
34.94	0	358.29	3.2523	0.2742
34.95	0	358.48	3.2523	0.2742
34.96	0	358.67	3.2523	0.2742
34.97	0	358.85	3.2523	0.2742
34.98	0	359.04	3.2523	0.2742
34.99	0	359.22	3.2523	0.2742
35	0	359.4	3.2523	0.2742
