t	u	lambda	p	e	uopt
14.94	0.034636	-142.41	5.4498	4.9569	-0.19433
14.95	0.052127	-142.53	5.4498	4.9569	-0.19419
14.96	0.040236	-142.64	5.4498	4.9569	-0.19405
14.97	0.060101	-142.76	5.4498	4.9569	-0.19391
14.98	0.043986	-142.88	5.4498	4.9569	-0.19377
14.99	0.041181	-142.99	5.3619	4.9569	-0.19363
15	0.057604	-143.11	5.3619	4.9569	-0.19349
15.01	0.046032	-143.23	5.3619	4.9569	-0.19333
15.02	0.039536	-143.34	5.274	4.9569	-0.19317
15.03	0.053768	-143.46	5.274	4.9569	-0.19301
15.04	0.04092	-143.57	5.274	4.9569	-0.19285
15.05	0.028773	-143.69	5.274	4.9569	-0.19269
15.06	0.053446	-143.81	5.1861	4.9569	-0.19253
15.07	0.036579	-143.92	5.1861	4.9569	-0.19236
15.08	0.053253	-144.04	5.1861	4.9569	-0.1922
15.09	0.040306	-144.15	5.1861	4.9569	-0.19204
15.1	0.03356	-144.27	5.0982	4.9569	-0.19188
15.11	0.047537	-144.38	5.0982	4.9569	-0.19172
15.12	0.033422	-144.49	5.0982	4.9569	-0.19156
15.13	0.020186	-144.6	5.0982	4.9569	-0.1914
15.14	0.042878	-144.72	5.0103	4.9569	-0.19124
15.15	0.026552	-144.83	5.0103	4.9569	-0.19108
15.16	0.042595	-144.95	5.0103	4.9569	-0.19091
15.17	0.029088	-145.06	5.0103	4.9569	-0.19075
15.18	0.051686	-145.18	4.9224	4.9569	-0.19059
15.19	0.03313	-145.29	4.9224	4.9569	-0.19043
15.2	0.01794	-145.4	4.9224	4.9569	-0.19027
15.21	0.035464	-145.52	4.9224	4.9569	-0.19011
15.22	0.028967	-145.63	4.8345	5.0658	-0.18995
15.23	0.041108	-145.75	4.8345	5.0658	-0.18979
15.24	0.025941	-145.86	4.8345	5.0658	-0.18963
15.25	0.041391	-145.97	4.8345	5.0658	-0.18946
15.26	0.026844	-146.08	4.8345	5.0658	-0.18928
15.27	0.047048	-146.19	4.7466	5.0658	-0.1891
15.28	0.028508	-146.3	4.7466	5.0658	-0.18892
15.29	0.042253	-146.41	4.7466	4.9569	-0.18874
15.3	0.026701	-146.52	4.7466	4.9569	-0.18856
15.31	0.052413	-146.63	4.6587	4.9569	-0.18838
15.32	0.031821	-146.75	4.6587	4.9569	-0.1882
15.33	0.015146	-146.86	4.6587	4.9569	-0.18802
15.34	0.028605	-146.97	4.6587	4.9569	-0.18784
15.35	0.044166	-147.08	4.6587	4.9569	-0.18766
15.36	0.029719	-147.19	4.6587	4.9569	-0.18748
15.37	0.018401	-147.3	4.5708	4.9569	-0.1873
15.38	0.028465	-147.4	4.5708	4.9569	-0.18712
15.39	0.042678	-147.52	4.5708	4.9569	-0.18694
15.4	0.026553	-147.63	4.5708	4.9569	-0.18676
15.41	0.010133	-147.73	4.5708	4.9569	-0.18658
15.42	0.033915	-147.84	4.4829	4.9569	-0.1864
15.43	0.047889	-147.95	4.4829	4.9569	-0.18622
15.44	0.023707	-148.06	4.4829	4.9569	-0.18603
15.45	0.03478	-148.17	4.4829	4.9569	-0.18585
15.46	0.01768	-148.28	4.4829	4.9569	-0.18567
15.47	0.031196	-148.39	4.4829	4.9569	-0.18549
15.48	0.014997	-148.5	4.4829	4.9569	-0.18531
15.49	0.028892	-148.61	4.4829	4.9569	-0.18513
15.5	0.052419	-148.72	4.395	4.9569	-0.18495
15.51	0.028839	-148.82	4.395	4.9569	-0.18475
15.52	0.037997	-148.93	4.395	4.9569	-0.18456
15.53	0.019232	-149.03	4.395	4.9569	-0.18436
15.54	0.031347	-149.14	4.395	4.9569	-0.18416
15.55	0.013981	-149.25	4.395	4.9569	-0.18397
15.56	0.02691	-149.36	4.395	4.9569	-0.18377
15.57	0.010104	-149.46	4.395	4.9569	-0.18357
15.58	0.03626	-149.57	4.3071	4.9569	-0.18337
15.59	0.039125	-149.68	4.3071	4.9569	-0.18318
15.6	0.01746	-149.78	4.3071	4.9569	-0.18298
15.61	0.028263	-149.89	4.3071	4.9569	-0.18278
15.62	0.010172	-149.99	4.3071	4.9569	-0.18258
15.63	0.02262	-150.1	4.3071	4.9569	-0.18239
15.64	0.034857	-150.21	4.3071	4.9569	-0.18219
15.65	0.015394	-150.31	4.3071	4.9569	-0.18199
15.66	0.034559	-150.42	4.2192	4.9569	-0.1818
15.67	0.010547	-150.52	4.2192	4.9569	-0.1816
15.68	0.020815	-150.63	4.2192	4.9569	-0.1814
15.69	0.00065236	-150.73	4.2192	4.9569	-0.1812
15.7	0.011463	-150.84	4.2192	4.9569	-0.18101
15.71	0.022483	-150.94	4.2192	4.9569	-0.18081
15.72	0.0041281	-151.05	4.2192	4.9569	-0.18061
15.73	0.020338	-151.15	4.1313	4.9569	-0.18041
15.74	0.02593	-151.25	4.1313	4.9569	-0.18022
15.75	0.0053541	-151.36	4.1313	4.9569	-0.18002
15.76	0.015265	-151.46	4.1313	4.9569	-0.17981
15.77	0.024558	-151.56	4.1313	4.9569	-0.1796
15.78	0.044356	-151.67	4.0434	4.9569	-0.17939
15.79	0.01673	-151.77	4.0434	4.9569	-0.17917
15.8	0.023614	-151.87	4.0434	4.9569	-0.17896
15.81	0.031301	-151.97	4.0434	4.9569	-0.17875
15.82	0.010589	-152.07	4.0434	4.9569	-0.17854
15.83	0.024731	-152.18	3.9555	4.9569	-0.17833
15.84	0.02954	-152.28	3.9555	4.9569	-0.17812
15.85	0.0068688	-152.38	3.9555	4.9569	-0.1779
15.86	0.015995	-152.48	3.9555	4.9569	-0.17769
15.87	0.028481	-152.58	3.8676	4.9569	-0.17748
15.88	0.0025508	-152.68	3.8676	4.9569	-0.17727
15.89	0.010194	-152.78	3.8676	4.9569	-0.17706
15.9	0.018072	-152.88	3.8676	4.9569	-0.17685
15.91	0.032607	-152.98	3.7797	4.9569	-0.17664
15.92	0.0062171	-153.08	3.7797	4.9569	-0.17642
15.93	0.01034	-153.18	3.7797	4.9569	-0.17621
15.94	0.017153	-153.28	3.7797	4.9569	-0.176
15.95	0.031076	-153.37	3.6918	4.9569	-0.17579
15.96	0.032303	-153.47	3.6918	4.9569	-0.17558
15.97	0.0066683	-153.57	3.6918	4.9569	-0.17537
15.98	0.012583	-153.67	3.6918	4.9569	-0.17516
15.99	0.018749	-153.77	3.6918	4.9569	-0.17494
16	0.031082	-153.86	3.6039	4.9569	-0.17473
16.01	0.032396	-153.96	3.6039	4.9569	-0.17451
16.02	0.0062215	-154.06	3.6039	4.9569	-0.17429
16.03	0.011489	-154.15	3.6039	4.9569	-0.17406
16.04	0.025051	-154.25	3.516	4.9569	-0.17384
16.05	0.023824	-154.34	3.516	4.9569	-0.17362
16.06	0.026547	-154.44	3.516	4.9569	-0.17339
16.07	0.0012718	-154.54	3.516	4.9569	-0.17317
16.08	0.0058003	-154.63	3.516	4.9569	-0.17295
16.09	0.010531	-154.73	3.516	4.9569	-0.17272
16.1	0.015444	-154.82	3.516	4.9569	-0.1725
16.11	0.024282	-154.92	3.4281	4.9569	-0.17228
16.12	0.023692	-155.01	3.4281	4.9569	-0.17205
16.13	0.025892	-155.1	3.4281	4.9569	-0.17183
16.14	0.029248	-155.2	3.4281	4.9569	-0.1716
16.15	0.030986	-155.28	3.4281	4.9569	-0.17138
16.16	0.041426	-155.38	3.3402	4.9569	-0.17116
16.17	0.042791	-155.47	3.3402	4.9569	-0.17093
16.18	0.0094412	-155.56	3.3402	4.9569	-0.17071
16.19	0.0096949	-155.65	3.3402	4.9569	-0.17049
16.2	0.011692	-155.74	3.3402	4.9569	-0.17026
16.21	0.013494	-155.83	3.3402	4.9569	-0.17004
16.22	0.013896	-155.92	3.3402	4.9569	-0.16982
16.23	0.014127	-156.01	3.3402	4.9569	-0.16959
16.24	0.025377	-156.1	3.2523	4.9569	-0.16937
16.25	0.018992	-156.19	3.2523	4.9569	-0.16915
16.26	0.01713	-156.27	3.2523	4.9569	-0.16891
16.27	0.016631	-156.36	3.2523	4.9569	-0.16868
16.28	0.016471	-156.45	3.2523	4.9569	-0.16845
16.29	0.016333	-156.54	3.2523	4.9569	-0.16821
16.3	0.01613	-156.63	3.2523	4.9569	-0.16798
16.31	0.015847	-156.72	3.2523	4.9569	-0.16775
16.32	0.014445	-156.8	3.2523	4.9569	-0.16752
16.33	0.023299	-156.89	3.1644	4.9569	-0.16728
16.34	0.014937	-156.97	3.1644	4.9569	-0.16705
16.35	0.011486	-157.06	3.1644	4.9569	-0.16682
16.36	0.039086	-157.15	3.1644	4.9569	-0.16658
16.37	0.036896	-157.23	3.1644	4.9569	-0.16635
16.38	0.035095	-157.32	3.1644	4.9569	-0.16612
16.39	0.032446	-157.4	3.1644	4.9569	-0.16588
16.4	0.030156	-157.49	3.1644	4.9569	-0.16565
16.41	0.027149	-157.57	3.1644	4.9569	-0.16542
16.42	0.024555	-157.65	3.1644	4.9569	-0.16518
16.43	0.022301	-157.74	3.1644	4.9569	-0.16495
16.44	0.018158	-157.82	3.1644	4.9569	-0.16472
16.45	0.01567	-157.91	3.1644	4.9569	-0.16448
16.46	0.012461	-157.99	3.1644	4.9569	-0.16425
16.47	0.038016	-158.07	3.1644	4.9569	-0.16402
16.48	0.033768	-158.15	3.1644	4.9569	-0.16378
16.49	0.030155	-158.23	3.1644	4.9569	-0.16355
16.5	0.026064	-158.32	3.1644	4.9569	-0.16332
16.51	0.021418	-158.4	3.1644	4.9569	-0.16308
16.52	0.046871	-158.48	3.1644	4.9569	-0.16284
16.53	0.041494	-158.56	3.1644	4.9569	-0.1626
16.54	0.025729	-158.64	3.2523	4.9569	-0.16235
16.55	0.028157	-158.72	3.2523	4.9569	-0.16211
16.56	0.024352	-158.8	3.2523	4.9569	-0.16187
16.57	0.018892	-158.88	3.2523	4.9569	-0.16163
16.58	0.0433	-158.96	3.2523	4.9569	-0.16139
16.59	0.036903	-159.03	3.2523	4.9569	-0.16115
16.6	0.031483	-159.12	3.2523	4.9569	-0.16091
16.61	0.024765	-159.19	3.2523	4.9569	-0.16067
16.62	0.047472	-159.27	3.2523	4.9569	-0.16043
16.63	0.030748	-159.35	3.3402	4.9569	-0.16019
16.64	0.031312	-159.43	3.3402	4.9569	-0.15994
16.65	0.025977	-159.5	3.3402	4.9569	-0.1597
16.66	0.019264	-159.58	3.3402	4.9569	-0.15946
16.67	0.042646	-159.66	3.3402	4.9569	-0.15922
16.68	0.035412	-159.74	3.3402	4.9569	-0.15898
16.69	0.027176	-159.81	3.3402	4.9569	-0.15874
16.7	0.048629	-159.89	3.3402	4.9569	-0.1585
16.71	0.027122	-159.96	3.4281	4.9569	-0.15826
16.72	0.0357	-160.04	3.3402	4.9569	-0.15802
16.73	0.049352	-160.12	3.4281	4.9569	-0.15778
16.74	0.043394	-160.19	3.4281	4.9569	-0.15754
16.75	0.035937	-160.27	3.4281	4.9569	-0.15729
16.76	0.05648	-160.34	3.4281	4.9569	-0.15705
16.77	0.046925	-160.41	3.4281	4.9569	-0.1568
16.78	0.036815	-160.49	3.4281	4.9569	-0.15655
16.79	0.027244	-160.56	3.4281	4.9569	-0.15631
16.8	0.054126	-160.64	3.4281	5.0658	-0.15606
16.81	0.033864	-160.71	3.516	5.0658	-0.15581
16.82	0.025849	-160.78	3.516	5.0658	-0.15557
16.83	0.045893	-160.85	3.516	5.0658	-0.15532
16.84	0.035484	-160.92	3.516	5.0658	-0.15507
16.85	0.053995	-160.99	3.516	5.0658	-0.15483
16.86	0.042827	-161.07	3.516	5.0658	-0.15458
16.87	0.031385	-161.14	3.516	5.0658	-0.15433
16.88	0.050217	-161.21	3.516	5.0658	-0.15408
16.89	0.026563	-161.28	3.6039	5.0658	-0.15384
16.9	0.024379	-161.35	3.6039	5.0658	-0.15359
16.91	0.045304	-161.43	3.6039	5.0658	-0.15334
16.92	0.033676	-161.49	3.6039	5.0658	-0.1531
16.93	0.051882	-161.56	3.6039	5.0658	-0.15285
16.94	0.040366	-161.64	3.6039	5.0658	-0.1526
16.95	0.014761	-161.7	3.6918	5.0658	-0.15236
16.96	0.0414	-161.78	3.6918	5.0658	-0.15211
16.97	0.031485	-161.84	3.6918	5.0658	-0.15186
16.98	0.050123	-161.92	3.6918	5.0658	-0.15162
16.99	0.036514	-161.98	3.6918	5.0658	-0.15137
17	0.053413	-162.05	3.6918	5.0658	-0.15112
17.01	0.031895	-162.12	3.7797	5.0658	-0.15087
17.02	0.049781	-162.19	3.7797	5.0658	-0.15062
17.03	0.039929	-162.25	3.7797	5.0658	-0.15037
17.04	0.0579	-162.32	3.7797	5.0658	-0.15012
17.05	0.044579	-162.39	3.7797	5.0658	-0.14987
17.06	0.059506	-162.45	3.7797	5.0658	-0.14961
17.07	0.053251	-162.52	3.7797	5.0658	-0.14936
17.08	0.058542	-162.59	3.8676	5.0658	-0.14911
17.09	0.045857	-162.66	3.8676	5.0658	-0.14886
17.1	0.061625	-162.72	3.8676	5.0658	-0.14861
17.11	0.046904	-162.79	3.8676	5.0658	-0.14836
17.12	0.053859	-162.86	3.9555	5.0658	-0.14811
17.13	0.044494	-162.92	3.9555	5.0658	-0.14786
17.14	0.061105	-162.99	3.9555	5.0658	-0.14761
17.15	0.046458	-163.05	3.9555	5.0658	-0.14735
17.16	0.060229	-163.12	3.9555	5.0658	-0.1471
17.17	0.032318	-163.18	4.0434	5.0658	-0.14685
17.18	0.054964	-163.25	4.0434	5.1747	-0.1466
17.19	0.042809	-163.31	4.0434	5.1747	-0.14635
17.2	0.057479	-163.38	4.0434	5.1747	-0.1461
17.21	0.041612	-163.44	4.0434	5.1747	-0.14585
17.22	0.055656	-163.51	4.0434	5.1747	-0.1456
17.23	0.033775	-163.57	4.1313	5.1747	-0.14534
17.24	0.051744	-163.64	4.1313	5.1747	-0.14509
17.25	0.036243	-163.7	4.1313	5.1747	-0.14484
17.26	0.050038	-163.76	4.1313	5.1747	-0.14459
17.27	0.071091	-163.83	4.1313	5.1747	-0.14433
17.28	0.044262	-163.89	4.2192	5.1747	-0.14408
17.29	0.058646	-163.95	4.2192	5.1747	-0.14383
17.3	0.042052	-164.01	4.2192	5.1747	-0.14357
17.31	0.055336	-164.08	4.2192	5.1747	-0.14332
17.32	0.029701	-164.14	4.3071	5.1747	-0.14306
17.33	0.048076	-164.2	4.3071	5.1747	-0.14281
17.34	0.06236	-164.27	4.3071	5.1747	-0.14256
17.35	0.0458	-164.33	4.3071	5.1747	-0.1423
17.36	0.058001	-164.39	4.3071	5.1747	-0.14205
17.37	0.039475	-164.45	4.3071	5.1747	-0.1418
17.38	0.046453	-164.51	4.395	5.1747	-0.14154
17.39	0.061934	-164.58	4.395	5.1747	-0.14129
17.4	0.045473	-164.64	4.395	5.1747	-0.14103
17.41	0.057467	-164.7	4.395	5.1747	-0.14078
17.42	0.069081	-164.76	4.395	5.1747	-0.14053
17.43	0.050194	-164.82	4.395	5.1747	-0.14027
17.44	0.047961	-164.88	4.4829	5.1747	-0.14002
17.45	0.038174	-164.94	4.4829	5.1747	-0.13976
17.46	0.052937	-165	4.4829	5.1747	-0.13951
17.47	0.035171	-165.06	4.4829	5.1747	-0.13926
17.48	0.047258	-165.13	4.4829	5.1747	-0.139
17.49	0.058027	-165.19	4.4829	5.1747	-0.13875
17.5	0.038378	-165.24	4.4829	5.1747	-0.13849
17.51	0.049346	-165.31	4.4829	5.1747	-0.13824
17.52	0.059342	-165.36	4.4829	5.1747	-0.13798
17.53	0.039103	-165.42	4.4829	5.1747	-0.13773
17.54	0.049628	-165.48	4.4829	5.1747	-0.13747
17.55	0.059268	-165.54	4.4829	5.1747	-0.13722
17.56	0.031744	-165.6	4.5708	5.1747	-0.13696
17.57	0.047601	-165.66	4.5708	5.1747	-0.13671
17.58	0.058783	-165.72	4.5708	5.1747	-0.13645
17.59	0.038591	-165.77	4.5708	5.1747	-0.1362
17.6	0.048853	-165.83	4.5708	5.1747	-0.13594
17.61	0.058179	-165.89	4.5708	5.1747	-0.13569
17.62	0.038366	-165.95	4.5708	5.1747	-0.13543
17.63	0.048232	-166.01	4.5708	5.1747	-0.13518
17.64	0.057327	-166.07	4.5708	5.1747	-0.13492
17.65	0.037355	-166.13	4.5708	5.1747	-0.13467
17.66	0.0471	-166.19	4.5708	5.1747	-0.13441
17.67	0.0561	-166.24	4.5708	5.1747	-0.13416
17.68	0.036051	-166.3	4.5708	5.1747	-0.1339
17.69	0.045734	-166.36	4.5708	5.1747	-0.13365
17.7	0.054683	-166.42	4.5708	5.1747	-0.13339
17.71	0.033588	-166.48	4.5708	5.1747	-0.13313
17.72	0.042288	-166.53	4.5708	5.1747	-0.13288
17.73	0.051554	-166.59	4.5708	5.1747	-0.13262
17.74	0.059079	-166.65	4.5708	5.1747	-0.13237
17.75	0.037817	-166.7	4.5708	5.1747	-0.13211
17.76	0.059283	-166.76	4.4829	5.1747	-0.13186
17.77	0.052125	-166.82	4.5708	5.1747	-0.1316
17.78	0.028146	-166.87	4.5708	5.1747	-0.13135
17.79	0.0474	-166.93	4.4829	5.1747	-0.13109
17.8	0.051475	-166.99	4.4829	5.1747	-0.13084
17.81	0.057063	-167.04	4.4829	5.1747	-0.13058
17.82	0.033967	-167.09	4.4829	5.1747	-0.13033
17.83	0.041271	-167.15	4.4829	5.1747	-0.13007
17.84	0.049472	-167.21	4.4829	5.1747	-0.12982
17.85	0.057191	-167.27	4.4829	5.1747	-0.12956
17.86	0.035056	-167.32	4.4829	5.1747	-0.12931
17.87	0.043025	-167.38	4.4829	5.1747	-0.12905
17.88	0.050567	-167.43	4.4829	5.1747	-0.1288
17.89	0.057714	-167.49	4.4829	5.1747	-0.12854
17.9	0.034095	-167.54	4.4829	5.1747	-0.12828
17.91	0.041845	-167.6	4.4829	5.0658	-0.12803
17.92	0.048124	-167.65	4.4829	5.0658	-0.12777
17.93	0.055317	-167.7	4.4829	5.0658	-0.12752
17.94	0.061139	-167.76	4.4829	5.0658	-0.12726
17.95	0.037434	-167.81	4.4829	5.0658	-0.12701
17.96	0.042986	-167.86	4.4829	5.0658	-0.12675
17.97	0.049667	-167.92	4.4829	5.0658	-0.1265
17.98	0.055071	-167.97	4.4829	5.0658	-0.12624
17.99	0.060464	-168.02	4.4829	5.0658	-0.12599
18	0.036412	-168.07	4.4829	5.0658	-0.12573
18.01	0.042784	-168.13	4.4829	5.0658	-0.12548
18.02	0.047929	-168.18	4.4829	5.0658	-0.12522
18.03	0.053146	-168.23	4.4829	5.0658	-0.12497
18.04	0.059389	-168.29	4.4829	5.0658	-0.12471
18.05	0.035029	-168.34	4.4829	5.0658	-0.12446
18.06	0.041167	-168.39	4.4829	5.0658	-0.12421
18.07	0.046121	-168.44	4.4829	5.0658	-0.12395
18.08	0.051181	-168.49	4.4829	5.0658	-0.1237
18.09	0.05629	-168.55	4.4829	5.0658	-0.12344
18.1	0.032002	-168.6	4.4829	5.0658	-0.12319
18.11	0.037075	-168.65	4.4829	5.0658	-0.12294
18.12	0.042278	-168.7	4.4829	5.0658	-0.12268
18.13	0.047547	-168.76	4.4829	5.0658	-0.12243
18.14	0.051785	-168.81	4.4829	5.0658	-0.12217
18.15	0.056219	-168.86	4.4829	5.0658	-0.12192
18.16	0.060775	-168.91	4.4829	5.0658	-0.12166
18.17	0.035029	-168.96	4.4829	5.0658	-0.12141
18.18	0.040031	-169.01	4.4829	5.0658	-0.12116
18.19	0.044054	-169.06	4.4829	5.0658	-0.1209
18.2	0.048353	-169.11	4.4829	4.9569	-0.12065
18.21	0.05284	-169.16	4.4829	4.9569	-0.12039
18.22	0.056439	-169.21	4.4829	4.9569	-0.12014
18.23	0.03091	-169.26	4.4829	4.9569	-0.11988
18.24	0.069578	-169.31	4.4829	4.9569	-0.11963
18.25	0.033789	-169.36	4.5708	4.9569	-0.11938
18.26	0.037043	-169.41	4.5708	4.9569	-0.11912
18.27	0.043666	-169.46	4.5708	4.9569	-0.11887
18.28	0.049307	-169.51	4.5708	4.9569	-0.11862
18.29	0.052209	-169.56	4.5708	4.9569	-0.11837
18.3	0.054302	-169.6	4.5708	4.9569	-0.11812
18.31	0.057911	-169.65	4.5708	4.9569	-0.11786
18.32	0.060767	-169.7	4.5708	4.9569	-0.11761
18.33	0.033618	-169.75	4.5708	4.9569	-0.11736
18.34	0.036337	-169.8	4.5708	4.9569	-0.11711
18.35	0.038481	-169.84	4.5708	4.9569	-0.11686
18.36	0.041277	-169.89	4.5708	4.9569	-0.1166
18.37	0.043488	-169.94	4.5708	4.9569	-0.11635
18.38	0.045214	-169.99	4.5708	4.9569	-0.1161
18.39	0.047627	-170.04	4.5708	4.9569	-0.11585
18.4	0.049523	-170.08	4.5708	4.9569	-0.11559
18.41	0.050992	-170.13	4.5708	4.9569	-0.11534
18.42	0.053154	-170.18	4.5708	4.9569	-0.11509
18.43	0.054844	-170.22	4.5708	4.9569	-0.11484
18.44	0.056144	-170.27	4.5708	4.848	-0.11459
18.45	0.058128	-170.32	4.5708	4.848	-0.11433
18.46	0.059672	-170.36	4.5708	4.848	-0.11408
18.47	0.031453	-170.41	4.5708	4.848	-0.11383
18.48	0.033301	-170.46	4.5708	4.848	-0.11358
18.49	0.034733	-170.5	4.5708	4.848	-0.11333
18.5	0.036948	-170.55	4.5708	4.848	-0.11307
18.51	0.024731	-170.6	4.6587	4.848	-0.11282
18.52	0.034095	-170.64	4.6587	4.848	-0.11258
18.53	0.037263	-170.68	4.6587	4.848	-0.11233
18.54	0.039449	-170.73	4.6587	4.848	-0.11208
18.55	0.040683	-170.78	4.6587	4.848	-0.11183
18.56	0.040327	-170.82	4.6587	4.848	-0.11158
18.57	0.041017	-170.87	4.6587	4.848	-0.11133
18.58	0.041481	-170.91	4.6587	4.848	-0.11108
18.59	0.041769	-170.96	4.6587	4.848	-0.11083
18.6	0.04079	-171	4.6587	4.848	-0.11058
18.61	0.042104	-171.05	4.6587	4.848	-0.11033
18.62	0.029212	-171.09	4.7466	4.848	-0.11008
18.63	0.044318	-171.13	4.6587	4.848	-0.10984
18.64	0.047657	-171.18	4.6587	4.848	-0.10959
18.65	0.038137	-171.22	4.7466	4.848	-0.10934
18.66	0.04091	-171.27	4.7466	4.848	-0.10909
18.67	0.041483	-171.31	4.7466	4.848	-0.10884
18.68	0.041337	-171.35	4.7466	4.848	-0.10859
18.69	0.040957	-171.4	4.7466	4.848	-0.10834
18.7	0.040502	-171.44	4.7466	4.848	-0.10809
18.71	0.038897	-171.48	4.7466	4.848	-0.10784
18.72	0.037482	-171.52	4.7466	4.848	-0.10759
18.73	0.037358	-171.57	4.7466	4.848	-0.10734
18.74	0.036048	-171.61	4.7466	4.848	-0.1071
18.75	0.034885	-171.65	4.7466	4.848	-0.10685
18.76	0.033824	-171.69	4.7466	4.848	-0.1066
18.77	0.032865	-171.74	4.7466	4.848	-0.10636
18.78	0.025699	-171.78	4.8345	4.848	-0.10611
18.79	0.029488	-171.83	4.8345	4.848	-0.10587
18.8	0.030243	-171.87	4.8345	4.848	-0.10562
18.81	0.059431	-171.91	4.8345	4.848	-0.10538
18.82	0.05796	-171.95	4.8345	4.848	-0.10513
18.83	0.056582	-172	4.8345	4.848	-0.10488
18.84	0.055336	-172.04	4.8345	4.848	-0.10464
18.85	0.054218	-172.08	4.8345	4.848	-0.10439
18.86	0.052205	-172.12	4.8345	4.848	-0.10415
18.87	0.049418	-172.16	4.8345	4.848	-0.1039
18.88	0.047038	-172.2	4.8345	4.848	-0.10366
18.89	0.046042	-172.25	4.8345	4.848	-0.10341
18.9	0.044097	-172.29	4.8345	4.848	-0.10317
18.91	0.041329	-172.33	4.8345	4.848	-0.10292
18.92	0.037839	-172.36	4.8345	4.848	-0.10268
18.93	0.036008	-172.41	4.8345	4.848	-0.10243
18.94	0.034423	-172.45	4.8345	4.848	-0.10219
18.95	0.031912	-172.49	4.8345	4.848	-0.10194
18.96	0.05916	-172.53	4.8345	4.848	-0.1017
18.97	0.056342	-172.57	4.8345	4.848	-0.10145
18.98	0.052936	-172.61	4.8345	4.848	-0.10121
18.99	0.051056	-172.65	4.8345	4.848	-0.10096
19	0.049431	-172.7	4.8345	4.848	-0.10072
19.01	0.045948	-172.73	4.8345	4.848	-0.10047
19.02	0.035396	-172.77	4.8345	4.848	-0.10023
19.03	0.044367	-172.81	4.7466	4.848	-0.099993
19.04	0.037172	-172.85	4.7466	4.848	-0.099752
19.05	0.033305	-172.89	4.7466	4.7391	-0.099511
19.06	0.029614	-172.93	4.7466	4.7391	-0.099271
19.07	0.056121	-172.97	4.7466	4.7391	-0.09903
19.08	0.052766	-173.01	4.7466	4.7391	-0.098789
19.09	0.048944	-173.05	4.7466	4.7391	-0.098548
19.1	0.044681	-173.09	4.7466	4.7391	-0.098308
19.11	0.041094	-173.13	4.7466	4.7391	-0.098067
19.12	0.03698	-173.16	4.7466	4.7391	-0.097826
19.13	0.037311	-173.2	4.6587	4.7391	-0.097585
19.14	0.059173	-173.24	4.6587	4.7391	-0.097345
19.15	0.053746	-173.28	4.6587	4.7391	-0.097104
19.16	0.048795	-173.31	4.6587	4.7391	-0.096863
19.17	0.044839	-173.35	4.6587	4.7391	-0.096623
19.18	0.040527	-173.39	4.6587	4.7391	-0.096382
19.19	0.042127	-173.43	4.5708	4.7391	-0.096141
19.2	0.032474	-173.46	4.5708	4.7391	-0.0959
19.21	0.056127	-173.5	4.5708	4.7391	-0.09566
19.22	0.051103	-173.54	4.5708	4.7391	-0.095419
19.23	0.047137	-173.58	4.5708	4.7391	-0.095178
19.24	0.042874	-173.62	4.5708	4.7391	-0.094937
19.25	0.039315	-173.66	4.5708	4.7391	-0.094697
19.26	0.039097	-173.7	4.4829	4.7391	-0.094461
19.27	0.029983	-173.73	4.4829	4.7391	-0.094225
19.28	0.053621	-173.77	4.4829	4.7391	-0.09399
19.29	0.048432	-173.8	4.4829	4.7391	-0.093754
19.3	0.043275	-173.84	4.4829	4.7391	-0.093518
19.31	0.036889	-173.87	4.4829	4.7391	-0.093283
19.32	0.04171	-173.91	4.395	4.7391	-0.093047
19.33	0.030088	-173.95	4.395	4.7391	-0.092812
19.34	0.022881	-173.99	4.395	4.7391	-0.092576
19.35	0.047435	-174.03	4.395	4.7391	-0.09234
19.36	0.041783	-174.06	4.395	4.7391	-0.092105
19.37	0.036134	-174.1	4.395	4.848	-0.091869
19.38	0.030364	-174.13	4.395	4.848	-0.091634
19.39	0.053823	-174.17	4.395	4.848	-0.091398
19.4	0.047896	-174.2	4.395	4.848	-0.091162
19.41	0.046862	-174.24	4.3071	4.848	-0.090927
19.42	0.037167	-174.27	4.3071	4.848	-0.090691
19.43	0.02985	-174.31	4.3071	4.848	-0.090455
19.44	0.023225	-174.34	4.3071	4.848	-0.09022
19.45	0.047291	-174.38	4.3071	4.848	-0.089984
19.46	0.040922	-174.42	4.3071	4.848	-0.089749
19.47	0.034585	-174.45	4.3071	4.848	-0.089513
19.48	0.027091	-174.48	4.3071	4.848	-0.089277
19.49	0.063054	-174.52	4.2192	4.848	-0.089042
19.5	0.047905	-174.55	4.2192	4.848	-0.088806
19.51	0.03775	-174.59	4.2192	4.848	-0.088576
19.52	0.029691	-174.62	4.2192	4.848	-0.088346
19.53	0.051734	-174.65	4.2192	4.848	-0.088116
19.54	0.044796	-174.69	4.2192	4.848	-0.087886
19.55	0.039065	-174.73	4.2192	4.848	-0.087656
19.56	0.03329	-174.76	4.2192	4.848	-0.087426
19.57	0.026341	-174.8	4.2192	4.848	-0.087196
19.58	0.048819	-174.83	4.2192	4.848	-0.086966
19.59	0.042082	-174.86	4.2192	4.848	-0.086736
19.6	0.035459	-174.9	4.2192	4.848	-0.086506
19.61	0.027808	-174.93	4.2192	4.848	-0.086276
19.62	0.049709	-174.96	4.2192	4.848	-0.086046
19.63	0.042497	-175	4.2192	4.848	-0.085816
