t	u	lambda	p	e	uopt
10.12	-0.046601	-92.645	0.7911	4.0857	-0.040529
10.13	-0.048523	-92.835	0.7911	4.0857	-0.041628
10.14	-0.046313	-93.027	0.7911	4.0857	-0.042727
10.15	-0.055009	-93.217	0.7911	4.0857	-0.043826
10.16	-0.051363	-93.407	0.7911	4.0857	-0.044925
10.17	-0.047479	-93.599	0.7911	4.0857	-0.046025
10.18	-0.043881	-93.789	0.7911	4.0857	-0.047124
10.19	-0.052872	-93.973	0.7911	4.0857	-0.048223
10.2	-0.049786	-94.159	0.7911	4.0857	-0.049322
10.21	-0.04691	-94.345	0.7911	4.0857	-0.050421
10.22	-0.044635	-94.527	0.7911	4.0857	-0.05152
10.23	-0.042407	-94.71	0.7911	4.0857	-0.05262
10.24	-0.040197	-94.895	0.7911	4.0857	-0.053719
10.25	-0.050334	-95.076	0.7911	4.0857	-0.054818
10.26	-0.048595	-95.258	0.7911	4.0857	-0.055804
10.27	-0.046408	-95.444	0.7911	4.0857	-0.056789
10.28	-0.044247	-95.629	0.7911	4.0857	-0.057775
10.29	-0.043003	-95.807	0.7911	4.0857	-0.05876
10.3	-0.042062	-95.984	0.7911	4.0857	-0.059746
10.31	-0.040922	-96.165	0.7911	4.0857	-0.060732
10.32	-0.039602	-96.348	0.7911	4.0857	-0.061717
10.33	-0.039061	-96.523	0.7911	4.0857	-0.062703
10.34	-0.038695	-96.699	0.7911	4.0857	-0.063689
10.35	-0.038007	-96.879	0.7911	4.0857	-0.064674
10.36	-0.03752	-97.057	0.7911	4.0857	-0.06566
10.37	-0.03766	-97.23	0.7911	4.1946	-0.066646
10.38	-0.037852	-97.404	0.7911	4.1946	-0.067631
10.39	-0.038084	-97.579	0.7911	4.1946	-0.068617
10.4	-0.038795	-97.75	0.7911	4.1946	-0.069602
10.41	-0.039453	-97.924	0.7911	4.1946	-0.070588
10.42	-0.040066	-98.098	0.7911	4.1946	-0.071574
10.43	-0.041071	-98.269	0.7911	4.1946	-0.072559
10.44	-0.041967	-98.442	0.7911	4.1946	-0.073545
10.45	-0.04786	-98.616	0.879	4.1946	-0.074531
10.46	-0.033244	-98.788	0.879	4.1946	-0.075516
10.47	-0.033376	-98.959	0.879	4.1946	-0.076502
10.48	-0.034649	-99.127	0.879	4.1946	-0.077488
10.49	-0.036417	-99.294	0.879	4.1946	-0.078473
10.5	-0.043519	-99.461	0.9669	4.1946	-0.079459
10.51	-0.029509	-99.632	0.9669	4.1946	-0.080312
10.52	-0.030557	-99.799	0.9669	4.1946	-0.081165
10.53	-0.032582	-99.965	0.9669	4.1946	-0.082017
10.54	-0.040051	-100.13	1.0548	4.1946	-0.08287
10.55	-0.038676	-100.3	1.0548	4.1946	-0.083723
10.56	-0.028104	-100.46	1.0548	4.1946	-0.084576
10.57	-0.031179	-100.62	1.0548	4.1946	-0.085429
10.58	-0.039062	-100.79	1.1427	4.1946	-0.086282
10.59	-0.038439	-100.95	1.1427	4.3035	-0.087135
10.6	-0.041971	-101.12	1.2306	4.3035	-0.087987
10.61	-0.035613	-101.28	1.2306	4.3035	-0.08884
10.62	-0.023921	-101.44	1.2306	4.3035	-0.089693
10.63	-0.040445	-101.6	1.3185	4.3035	-0.090546
10.64	-0.034501	-101.76	1.3185	4.3035	-0.091399
10.65	-0.023111	-101.93	1.3185	4.3035	-0.092252
10.66	-0.03704	-102.09	1.4064	4.3035	-0.093105
10.67	-0.033615	-102.24	1.4064	4.3035	-0.093958
10.68	-0.023799	-102.4	1.4064	4.3035	-0.09481
10.69	-0.036017	-102.56	1.4943	4.3035	-0.095663
10.7	-0.022564	-102.72	1.4943	4.3035	-0.096516
10.71	-0.025769	-102.87	1.4943	4.3035	-0.097369
10.72	-0.024584	-103.03	1.5822	4.3035	-0.098222
10.73	-0.024788	-103.19	1.5822	4.3035	-0.099075
10.74	-0.016534	-103.34	1.5822	4.3035	-0.099928
10.75	-0.022101	-103.49	1.5822	4.4124	-0.10078
10.76	-0.020649	-103.65	1.6701	4.4124	-0.10153
10.77	-0.022993	-103.8	1.6701	4.4124	-0.10227
10.78	-0.028924	-103.96	1.758	4.4124	-0.10301
10.79	-0.025405	-104.11	1.758	4.4124	-0.10376
10.8	-0.016448	-104.26	1.758	4.4124	-0.1045
10.81	-0.035244	-104.42	1.8459	4.4124	-0.10525
10.82	-0.020148	-104.57	1.8459	4.4124	-0.10599
10.83	-0.023259	-104.72	1.8459	4.4124	-0.10674
10.84	-0.030339	-104.87	1.9338	4.4124	-0.10748
10.85	-0.015328	-105.02	1.9338	4.4124	-0.10823
10.86	-0.019384	-105.17	1.9338	4.4124	-0.10897
10.87	-0.013798	-105.32	1.9338	4.4124	-0.10972
10.88	-0.022372	-105.47	2.0217	4.4124	-0.11046
10.89	-0.02055	-105.61	2.0217	4.4124	-0.11121
10.9	-0.012826	-105.76	2.0217	4.4124	-0.11195
10.91	-0.01957	-105.91	2.0217	4.4124	-0.11269
10.92	-0.015123	-106.06	2.0217	4.4124	-0.11344
10.93	-0.01635	-106.2	2.1096	4.4124	-0.11418
10.94	-0.0085377	-106.35	2.1096	4.4124	-0.11493
10.95	-0.015574	-106.49	2.1096	4.4124	-0.11567
10.96	-0.01106	-106.64	2.1096	4.5213	-0.11642
10.97	-0.012256	-106.79	2.1975	4.5213	-0.11716
10.98	-0.0053061	-106.93	2.1975	4.5213	-0.11791
10.99	-0.012607	-107.07	2.1975	4.5213	-0.11865
11	-0.008293	-107.22	2.1975	4.5213	-0.1194
11.01	-0.0096842	-107.37	2.2854	4.5213	-0.12006
11.02	-0.014761	-107.51	2.2854	4.5213	-0.12072
11.03	-0.010358	-107.65	2.2854	4.5213	-0.12138
11.04	-0.020012	-107.8	2.3733	4.5213	-0.12204
11.05	-0.0076698	-107.94	2.3733	4.5213	-0.12271
11.06	-0.0019377	-108.08	2.3733	4.5213	-0.12337
11.07	-0.010727	-108.22	2.3733	4.5213	-0.12403
11.08	-0.013021	-108.36	2.4612	4.5213	-0.12469
11.09	-0.0070666	-108.5	2.4612	4.5213	-0.12535
11.1	-0.003809	-108.63	2.4612	4.5213	-0.12602
11.11	-0.0097285	-108.77	2.5491	4.5213	-0.12668
11.12	-0.0019263	-108.91	2.5491	4.5213	-0.12734
11.13	-0.010096	-109.05	2.5491	4.5213	-0.128
11.14	-0.01608	-109.19	2.637	4.5213	-0.12866
11.15	-0.0084477	-109.32	2.637	4.5213	-0.12933
11.16	-0.0049101	-109.46	2.637	4.5213	-0.12999
11.17	-0.0096224	-109.6	2.7249	4.5213	-0.13065
11.18	-0.0036531	-109.73	2.7249	4.5213	-0.13131
11.19	-0.00091391	-109.87	2.7249	4.5213	-0.13197
11.2	-0.006084	-110	2.8128	4.5213	-0.13264
11.21	3.9677e-05	-110.14	2.8128	4.5213	-0.1333
11.22	0.0025149	-110.28	2.8128	4.6302	-0.13396
11.23	-0.0028641	-110.41	2.9007	4.6302	-0.13462
11.24	0.0030559	-110.55	2.9007	4.6302	-0.13528
11.25	-0.0085028	-110.68	2.9886	4.6302	-0.13595
11.26	0.0016813	-110.81	2.9886	4.6302	-0.13653
11.27	0.005453	-110.94	2.9886	4.6302	-0.13711
11.28	0.0064364	-111.07	2.9886	4.6302	-0.1377
11.29	-0.0039555	-111.2	3.0765	4.6302	-0.13828
11.3	0.0040305	-111.34	3.0765	4.6302	-0.13886
11.31	0.006718	-111.47	3.0765	4.6302	-0.13944
11.32	-0.0034201	-111.6	3.1644	4.6302	-0.14003
11.33	0.0041107	-111.73	3.1644	4.6302	-0.14061
11.34	0.0063487	-111.86	3.1644	4.6302	-0.14119
11.35	-0.0037529	-112	3.2523	4.6302	-0.14178
11.36	0.0033359	-112.12	3.2523	4.6302	-0.14236
11.37	0.0052092	-112.25	3.2523	4.6302	-0.14294
11.38	0.0054172	-112.38	3.2523	4.6302	-0.14353
11.39	-0.008736	-112.51	3.3402	4.6302	-0.14411
11.4	0.000412	-112.64	3.3402	4.6302	-0.14469
11.41	0.0027176	-112.77	3.3402	4.6302	-0.14528
11.42	0.0025571	-112.9	3.3402	4.6302	-0.14586
11.43	0.001863	-113.03	3.3402	4.6302	-0.14644
11.44	0.019845	-113.16	3.3402	4.6302	-0.14703
11.45	0.0075157	-113.28	3.4281	4.6302	-0.14761
11.46	0.0094182	-113.41	3.4281	4.6302	-0.14819
11.47	0.0088051	-113.53	3.4281	4.6302	-0.14877
11.48	0.0077064	-113.66	3.4281	4.6302	-0.14936
11.49	-0.0072768	-113.79	3.516	4.6302	-0.14994
11.5	-0.0064929	-113.91	3.516	4.6302	-0.15052
11.51	0.011567	-114.04	3.516	4.6302	-0.15102
11.52	0.012369	-114.16	3.516	4.6302	-0.15152
11.53	0.011292	-114.29	3.516	4.6302	-0.15202
11.54	0.0094813	-114.41	3.516	4.6302	-0.15252
11.55	0.0078097	-114.54	3.516	4.6302	-0.15302
11.56	-0.0046784	-114.67	3.6039	4.6302	-0.15352
11.57	0.0058403	-114.79	3.6039	4.6302	-0.15402
11.58	0.010375	-114.91	3.6039	4.6302	-0.15452
11.59	0.010562	-115.04	3.6039	4.6302	-0.15502
11.6	0.008636	-115.16	3.6039	4.6302	-0.15552
11.61	0.006182	-115.28	3.6039	4.6302	-0.15601
11.62	0.015863	-115.4	3.6039	4.6302	-0.15651
11.63	0.0048087	-115.52	3.6918	4.6302	-0.15701
11.64	0.0081475	-115.65	3.6918	4.6302	-0.15751
11.65	0.018842	-115.77	3.6918	4.6302	-0.15801
11.66	0.01645	-115.89	3.6918	4.6302	-0.15851
11.67	0.013688	-116.01	3.6918	4.6302	-0.15901
11.68	0.010805	-116.13	3.6918	4.6302	-0.15951
11.69	0.02627	-116.25	3.6918	4.6302	-0.16001
11.7	0.011925	-116.37	3.7797	4.6302	-0.16051
11.71	0.01173	-116.49	3.7797	4.6302	-0.16101
11.72	0.0094254	-116.61	3.7797	4.6302	-0.1615
11.73	0.018401	-116.73	3.7797	4.6302	-0.162
11.74	0.01498	-116.85	3.7797	4.6302	-0.1625
11.75	0.011604	-116.97	3.7797	4.6302	-0.163
11.76	0.01469	-117.08	3.8676	4.6302	-0.16342
11.77	0.014677	-117.2	3.8676	4.6302	-0.16384
11.78	0.012233	-117.32	3.8676	4.6302	-0.16425
11.79	0.020561	-117.44	3.8676	4.6302	-0.16467
11.8	0.01658	-117.55	3.8676	4.6302	-0.16509
11.81	0.012737	-117.67	3.8676	4.6302	-0.16551
11.82	0.020525	-117.79	3.8676	4.6302	-0.16592
11.83	0.0074909	-117.9	3.9555	4.6302	-0.16634
11.84	0.0096856	-118.02	3.9555	4.6302	-0.16676
11.85	0.019449	-118.14	3.9555	4.6302	-0.16718
11.86	0.015406	-118.25	3.9555	4.6302	-0.16759
11.87	0.010863	-118.37	3.9555	4.6302	-0.16801
11.88	0.018426	-118.48	3.9555	4.6302	-0.16843
11.89	0.013955	-118.6	3.9555	4.6302	-0.16885
11.9	0.010632	-118.71	4.0434	4.6302	-0.16926
11.91	0.013147	-118.83	4.0434	4.6302	-0.16968
11.92	0.022837	-118.94	4.0434	4.6302	-0.1701
11.93	0.01897	-119.06	4.0434	4.5213	-0.17052
11.94	0.014459	-119.17	4.0434	4.5213	-0.17093
11.95	0.021591	-119.29	4.0434	4.5213	-0.17135
11.96	0.016331	-119.4	4.0434	4.5213	-0.17177
11.97	0.023414	-119.51	4.0434	4.5213	-0.17219
11.98	0.01817	-119.63	4.0434	4.5213	-0.1726
11.99	0.024781	-119.74	4.0434	4.5213	-0.17302
12	0.013084	-119.85	4.1313	4.5213	-0.17344
12.01	0.0095239	-119.97	4.1313	4.5213	-0.17378
12.02	0.020036	-120.08	4.1313	4.5213	-0.17413
12.03	0.015726	-120.19	4.1313	4.5213	-0.17447
12.04	0.022546	-120.3	4.1313	4.5213	-0.17482
12.05	0.016874	-120.41	4.1313	4.5213	-0.17516
12.06	0.023122	-120.52	4.1313	4.5213	-0.17551
12.07	0.01759	-120.63	4.1313	4.5213	-0.17586
12.08	0.015685	-120.75	4.2192	4.5213	-0.1762
12.09	0.015542	-120.85	4.2192	4.5213	-0.17655
12.1	0.023805	-120.97	4.2192	4.5213	-0.17689
12.11	0.018552	-121.08	4.2192	4.5213	-0.17724
12.12	0.012592	-121.19	4.2192	4.5213	-0.17758
12.13	0.018532	-121.3	4.2192	4.5213	-0.17793
12.14	0.024619	-121.41	4.2192	4.5213	-0.17827
12.15	0.019019	-121.52	4.2192	4.5213	-0.17862
12.16	0.0020193	-121.63	4.3071	4.5213	-0.17896
12.17	0.01532	-121.74	4.3071	4.5213	-0.17931
12.18	0.023319	-121.85	4.3071	4.5213	-0.17965
12.19	0.017589	-121.95	4.3071	4.5213	-0.18
12.2	0.023455	-122.06	4.3071	4.5213	-0.18034
12.21	0.017072	-122.17	4.3071	4.5213	-0.18069
12.22	0.022763	-122.28	4.3071	4.5213	-0.18103
12.23	0.016354	-122.39	4.3071	4.5213	-0.18138
12.24	0.022061	-122.5	4.3071	4.5213	-0.18173
12.25	0.022461	-122.61	4.395	4.5213	-0.18207
12.26	0.019399	-122.71	4.395	4.4124	-0.18235
12.27	0.025473	-122.82	4.395	4.4124	-0.18263
12.28	0.018765	-122.92	4.395	4.4124	-0.18292
12.29	0.024027	-123.03	4.395	4.4124	-0.1832
12.3	0.017215	-123.14	4.395	4.4124	-0.18348
12.31	0.022577	-123.25	4.395	4.4124	-0.18376
12.32	0.027773	-123.36	4.395	4.4124	-0.18404
12.33	0.020112	-123.46	4.395	4.4124	-0.18432
12.34	0.019714	-123.56	4.4829	4.4124	-0.1846
12.35	0.016394	-123.67	4.4829	4.4124	-0.18489
12.36	0.022723	-123.78	4.4829	4.4124	-0.18517
12.37	0.027233	-123.88	4.4829	4.4124	-0.18545
12.38	0.019667	-123.98	4.4829	4.4124	-0.18573
12.39	0.024365	-124.09	4.4829	4.4124	-0.18601
12.4	0.017138	-124.19	4.4829	4.4124	-0.18629
12.41	0.021281	-124.3	4.4829	4.4124	-0.18657
12.42	0.020846	-124.4	4.5708	4.4124	-0.18686
12.43	0.017085	-124.51	4.5708	4.4124	-0.18714
12.44	0.023053	-124.61	4.5708	4.4124	-0.18742
12.45	0.02768	-124.72	4.5708	4.4124	-0.1877
12.46	0.020226	-124.82	4.5708	4.4124	-0.18798
12.47	0.024589	-124.93	4.5708	4.4124	-0.18826
12.48	0.0036474	-125.03	4.6587	4.4124	-0.18855
12.49	0.017078	-125.13	4.6587	4.4124	-0.18883
12.5	0.024249	-125.24	4.6587	4.4124	-0.18911
12.51	0.017537	-125.34	4.6587	4.4124	-0.18933
12.52	0.021609	-125.44	4.6587	4.4124	-0.18955
12.53	0.026039	-125.55	4.6587	4.3035	-0.18977
12.54	0.018149	-125.65	4.6587	4.3035	-0.19
12.55	0.0083005	-125.75	4.7466	4.3035	-0.19022
12.56	0.029941	-125.85	4.6587	4.3035	-0.19044
12.57	0.025796	-125.96	4.7466	4.3035	-0.19066
12.58	0.020474	-126.06	4.7466	4.3035	-0.19088
12.59	0.025179	-126.16	4.7466	4.3035	-0.1911
12.6	0.02893	-126.26	4.7466	4.3035	-0.19133
12.61	0.020811	-126.36	4.7466	4.3035	-0.19155
12.62	0.024648	-126.47	4.7466	4.3035	-0.19177
12.63	0.027728	-126.56	4.7466	4.3035	-0.19199
12.64	0.019193	-126.66	4.7466	4.3035	-0.19221
12.65	0.023167	-126.77	4.7466	4.3035	-0.19243
12.66	0.026376	-126.87	4.7466	4.3035	-0.19266
12.67	0.029373	-126.97	4.7466	4.3035	-0.19288
12.68	0.026315	-127.07	4.7466	4.3035	-0.1931
12.69	0.019575	-127.17	4.8345	4.3035	-0.19332
12.7	0.014191	-127.27	4.8345	4.3035	-0.19354
12.71	0.018917	-127.37	4.8345	4.3035	-0.19376
12.72	0.022585	-127.47	4.8345	4.3035	-0.19399
12.73	0.025817	-127.57	4.8345	4.3035	-0.19421
12.74	0.016489	-127.67	4.8345	4.3035	-0.19443
12.75	0.01976	-127.77	4.8345	4.3035	-0.19465
12.76	0.022818	-127.87	4.8345	4.3035	-0.19481
12.77	0.025742	-127.97	4.8345	4.3035	-0.19498
12.78	0.028505	-128.06	4.8345	4.3035	-0.19514
12.79	0.019303	-128.16	4.8345	4.3035	-0.19531
12.8	0.022269	-128.26	4.8345	4.3035	-0.19547
12.81	0.025119	-128.36	4.8345	4.3035	-0.19564
12.82	0.027823	-128.46	4.8345	4.3035	-0.1958
12.83	0.030441	-128.56	4.8345	4.3035	-0.19597
12.84	0.020675	-128.65	4.8345	4.3035	-0.19613
12.85	0.010204	-128.75	4.9224	4.3035	-0.1963
12.86	0.022518	-128.85	4.9224	4.3035	-0.19646
12.87	0.028333	-128.95	4.9224	4.3035	-0.19663
12.88	0.019654	-129.05	4.9224	4.3035	-0.19679
12.89	0.022545	-129.14	4.9224	4.3035	-0.19695
12.9	0.025171	-129.24	4.9224	4.3035	-0.19712
12.91	0.027638	-129.34	4.9224	4.3035	-0.19728
12.92	0.018178	-129.44	4.9224	4.3035	-0.19745
12.93	0.020497	-129.53	4.9224	4.3035	-0.19761
12.94	0.022781	-129.63	4.9224	4.3035	-0.19778
12.95	0.025073	-129.73	4.9224	4.3035	-0.19794
12.96	0.027321	-129.82	4.9224	4.3035	-0.19811
12.97	0.029566	-129.92	4.9224	4.3035	-0.19827
12.98	0.019495	-130.01	4.9224	4.3035	-0.19844
12.99	0.02132	-130.11	4.9224	4.3035	-0.1986
13	0.023667	-130.21	4.9224	4.3035	-0.19876
13.01	0.025548	-130.3	4.9224	4.3035	-0.19888
13.02	0.027459	-130.4	4.9224	4.4124	-0.19899
13.03	0.017561	-130.49	4.9224	4.4124	-0.1991
13.04	0.019529	-130.59	4.9224	4.4124	-0.19921
13.05	0.016469	-130.69	4.9224	4.4124	-0.19932
13.06	0.030505	-130.79	4.8345	4.4124	-0.19944
13.07	0.033147	-130.88	4.8345	4.4124	-0.19955
13.08	0.02987	-130.98	4.8345	4.4124	-0.19966
13.09	0.017887	-131.07	4.8345	4.4124	-0.19977
13.1	0.019002	-131.16	4.8345	4.4124	-0.19988
13.11	0.020582	-131.26	4.8345	4.4124	-0.19999
13.12	0.022391	-131.36	4.8345	4.4124	-0.20011
13.13	0.023862	-131.45	4.8345	4.4124	-0.20022
13.14	0.025447	-131.54	4.8345	4.4124	-0.20033
13.15	0.027154	-131.64	4.8345	4.4124	-0.20044
13.16	0.016645	-131.73	4.8345	4.4124	-0.20055
13.17	0.018113	-131.82	4.8345	4.4124	-0.20067
13.18	0.019704	-131.92	4.8345	4.4124	-0.20078
13.19	0.02143	-132.01	4.8345	4.4124	-0.20089
13.2	0.022803	-132.11	4.8345	4.4124	-0.201
13.21	0.024299	-132.2	4.8345	4.4124	-0.20111
13.22	0.02593	-132.3	4.8345	4.4124	-0.20122
13.23	0.015358	-132.39	4.8345	4.4124	-0.20134
13.24	0.016774	-132.48	4.8345	4.4124	-0.20145
13.25	0.018322	-132.58	4.8345	4.4124	-0.20156
13.26	0.020014	-132.67	4.8345	4.4124	-0.20162
13.27	0.021359	-132.77	4.8345	4.4124	-0.20169
13.28	0.022419	-132.86	4.8345	4.4124	-0.20175
13.29	0.023659	-132.95	4.8345	4.4124	-0.20182
13.3	0.025081	-133.05	4.8345	4.4124	-0.20188
13.31	0.014338	-133.14	4.8345	4.4124	-0.20195
13.32	0.027481	-133.23	4.8345	4.4124	-0.20201
13.33	0.016223	-133.32	4.8345	4.4124	-0.20208
13.34	0.017077	-133.41	4.8345	4.4124	-0.20214
13.35	0.018165	-133.5	4.8345	4.4124	-0.2022
13.36	0.019016	-133.59	4.8345	4.4124	-0.20227
13.37	0.020138	-133.69	4.8345	4.4124	-0.20233
13.38	0.021017	-133.78	4.8345	4.4124	-0.2024
13.39	0.02211	-133.87	4.8345	4.4124	-0.20246
13.4	0.022965	-133.96	4.8345	4.4124	-0.20253
13.41	0.024072	-134.06	4.8345	4.4124	-0.20259
13.42	0.024492	-134.14	4.8345	4.4124	-0.20265
13.43	0.025242	-134.24	4.8345	4.4124	-0.20272
13.44	0.01395	-134.33	4.8345	4.4124	-0.20278
13.45	0.014778	-134.42	4.8345	4.4124	-0.20285
13.46	0.015416	-134.51	4.8345	4.4124	-0.20291
13.47	0.016328	-134.6	4.8345	4.4124	-0.20298
13.48	0.017036	-134.69	4.8345	4.4124	-0.20304
13.49	0.017576	-134.78	4.8345	4.5213	-0.2031
13.5	0.017978	-134.87	4.8345	4.5213	-0.20317
13.51	0.018733	-134.96	4.8345	4.5213	-0.20319
13.52	0.019312	-135.06	4.8345	4.5213	-0.20321
13.53	0.019748	-135.14	4.8345	4.5213	-0.20323
13.54	0.020065	-135.23	4.8345	4.5213	-0.20326
13.55	0.020285	-135.32	4.8345	4.5213	-0.20328
13.56	0.020839	-135.41	4.8345	4.5213	-0.2033
13.57	0.021254	-135.5	4.8345	4.5213	-0.20332
13.58	0.022002	-135.6	4.8345	4.5213	-0.20334
13.59	0.022128	-135.68	4.8345	4.5213	-0.20336
13.6	0.022193	-135.77	4.8345	4.5213	-0.20338
13.61	0.022653	-135.86	4.8345	4.5213	-0.20341
13.62	0.022991	-135.95	4.8345	4.5213	-0.20343
13.63	0.022783	-136.04	4.8345	4.5213	-0.20345
13.64	0.02302	-136.13	4.8345	4.5213	-0.20347
13.65	0.023175	-136.22	4.8345	4.5213	-0.20349
13.66	0.011397	-136.31	4.8345	4.5213	-0.20351
13.67	0.023695	-136.4	4.8345	4.5213	-0.20354
13.68	0.023613	-136.48	4.8345	4.5213	-0.20356
13.69	0.01164	-136.57	4.8345	4.5213	-0.20358
13.7	0.023778	-136.66	4.8345	4.5213	-0.2036
13.71	0.023565	-136.75	4.8345	4.5213	-0.20362
13.72	0.023352	-136.84	4.8345	4.5213	-0.20364
13.73	0.011272	-136.92	4.8345	4.5213	-0.20366
13.74	0.022877	-137.01	4.8345	4.5213	-0.20369
13.75	0.022674	-137.1	4.8345	4.5213	-0.20371
13.76	0.02247	-137.19	4.8345	4.5213	-0.20369
13.77	0.021818	-137.27	4.8345	4.5213	-0.20367
13.78	0.021247	-137.36	4.8345	4.5213	-0.20366
13.79	0.021187	-137.45	4.8345	4.6302	-0.20364
13.8	0.021101	-137.54	4.8345	4.6302	-0.20362
13.81	0.020547	-137.62	4.8345	4.6302	-0.2036
13.82	0.020055	-137.71	4.8345	4.6302	-0.20358
13.83	0.019614	-137.79	4.8345	4.6302	-0.20357
13.84	0.014728	-137.88	4.8345	4.6302	-0.20355
13.85	0.025523	-137.97	4.7466	4.6302	-0.20353
13.86	0.028412	-138.05	4.7466	4.6302	-0.20351
13.87	0.02042	-138.14	4.7466	4.6302	-0.2035
13.88	0.017433	-138.23	4.7466	4.6302	-0.20348
13.89	0.015662	-138.31	4.7466	4.6302	-0.20346
13.9	0.0062146	-138.39	4.8345	4.6302	-0.20344
13.91	0.016145	-138.48	4.7466	4.6302	-0.20343
13.92	0.01323	-138.56	4.7466	4.6302	-0.20341
13.93	0.011754	-138.65	4.7466	4.6302	-0.20339
13.94	0.010819	-138.73	4.7466	4.6302	-0.20337
13.95	0.021985	-138.82	4.7466	4.6302	-0.20336
13.96	0.021012	-138.91	4.7466	4.6302	-0.20334
13.97	0.019742	-138.99	4.7466	4.6302	-0.20332
13.98	0.018668	-139.07	4.7466	4.6302	-0.2033
13.99	0.017754	-139.16	4.7466	4.6302	-0.20329
14	0.016556	-139.24	4.7466	4.6302	-0.20327
14.01	0.015074	-139.32	4.7466	4.6302	-0.20322
14.02	0.013824	-139.41	4.7466	4.7391	-0.20316
14.03	0.024201	-139.49	4.7466	4.7391	-0.20311
14.04	0.022548	-139.57	4.7466	4.7391	-0.20306
14.05	0.020712	-139.65	4.7466	4.7391	-0.203
14.06	0.027526	-139.73	4.7466	4.7391	-0.20295
14.07	0.011856	-139.81	4.8345	4.7391	-0.2029
14.08	0.014668	-139.9	4.8345	4.7391	-0.20284
14.09	0.014385	-139.98	4.8345	4.7391	-0.20279
14.1	0.0253	-140.06	4.8345	4.7391	-0.20274
14.11	0.011568	-140.14	4.8345	4.7391	-0.20268
14.12	0.021749	-140.23	4.8345	4.7391	-0.20263
14.13	0.019911	-140.31	4.8345	4.7391	-0.20258
14.14	0.017951	-140.39	4.8345	4.7391	-0.20252
14.15	0.015843	-140.47	4.8345	4.7391	-0.20247
14.16	0.013651	-140.55	4.8345	4.7391	-0.20242
14.17	0.023687	-140.63	4.8345	4.7391	-0.20236
14.18	0.021756	-140.71	4.8345	4.7391	-0.20231
14.19	0.019694	-140.79	4.8345	4.848	-0.20226
14.2	0.020765	-140.87	4.8345	4.848	-0.2022
14.21	0.0097995	-140.95	4.9224	4.848	-0.20215
14.22	0.0061291	-141.03	4.9224	4.848	-0.2021
14.23	0.029052	-141.11	4.8345	4.848	-0.20204
14.24	0.017174	-141.19	4.9224	4.848	-0.20199
14.25	0.015785	-141.27	4.9224	4.848	-0.20194
14.26	0.014679	-141.34	4.9224	4.848	-0.20185
14.27	0.024733	-141.42	4.9224	4.848	-0.20177
14.28	0.022532	-141.5	4.9224	4.848	-0.20168
14.29	0.019743	-141.58	4.9224	4.848	-0.2016
14.3	0.016929	-141.66	4.9224	4.848	-0.20151
14.31	0.026447	-141.74	4.9224	4.848	-0.20143
14.32	0.023661	-141.82	4.9224	4.848	-0.20134
14.33	0.020897	-141.89	4.9224	4.848	-0.20126
14.34	0.028744	-141.97	4.8345	4.848	-0.20117
14.35	0.025207	-142.05	4.9224	4.848	-0.20109
14.36	0.018008	-142.13	4.9224	4.848	-0.201
14.37	0.025714	-142.2	4.8345	4.848	-0.20092
14.38	0.022516	-142.28	4.8345	4.9569	-0.20083
14.39	0.028176	-142.36	4.8345	4.9569	-0.20074
14.4	0.023428	-142.43	4.8345	4.9569	-0.20066
14.41	0.020043	-142.51	4.8345	4.9569	-0.20057
14.42	0.016538	-142.58	4.8345	4.9569	-0.20049
14.43	0.025129	-142.66	4.8345	4.9569	-0.2004
14.44	0.021589	-142.73	4.8345	4.9569	-0.20032
14.45	0.018199	-142.81	4.8345	4.9569	-0.20023
14.46	0.014979	-142.89	4.8345	4.9569	-0.20015
14.47	0.023748	-142.96	4.8345	4.9569	-0.20006
14.48	0.020335	-143.04	4.8345	4.9569	-0.19998
14.49	0.016631	-143.11	4.8345	4.9569	-0.19989
14.5	0.025001	-143.19	4.8345	4.9569	-0.19981
14.51	0.021262	-143.26	4.8345	4.9569	-0.19969
14.52	0.01729	-143.33	4.8345	4.9569	-0.19958
14.53	0.025443	-143.41	4.8345	4.9569	-0.19947
14.54	0.021525	-143.48	4.8345	4.9569	-0.19935
14.55	0.017408	-143.55	4.8345	4.9569	-0.19924
14.56	0.030526	-143.63	4.7466	4.9569	-0.19912
14.57	0.022616	-143.7	4.7466	4.9569	-0.19901
14.58	0.017143	-143.77	4.7466	4.9569	-0.1989
14.59	0.024693	-143.85	4.7466	4.9569	-0.19878
14.6	0.020489	-143.92	4.7466	4.9569	-0.19867
14.61	0.016205	-143.99	4.7466	5.0658	-0.19856
14.62	0.024125	-144.07	4.7466	5.0658	-0.19844
14.63	0.019612	-144.14	4.7466	5.0658	-0.19833
14.64	0.014993	-144.21	4.7466	5.0658	-0.19821
14.65	0.023047	-144.29	4.7466	5.0658	-0.1981
14.66	0.018638	-144.36	4.7466	5.0658	-0.19799
14.67	0.014102	-144.43	4.7466	5.0658	-0.19787
14.68	0.021776	-144.5	4.7466	5.0658	-0.19776
14.69	0.017038	-144.57	4.7466	5.0658	-0.19765
14.7	0.024563	-144.64	4.7466	5.0658	-0.19753
14.71	0.020134	-144.71	4.7466	5.0658	-0.19742
14.72	0.027466	-144.79	4.7466	5.0658	-0.19731
14.73	0.022895	-144.86	4.7466	5.0658	-0.19719
