t	u	lambda	p	e	uopt
14.82	0.01595	-141.94	3.1644	4.7391	-0.19599
14.83	-0.0016068	-142.05	3.1644	4.7391	-0.19585
14.84	0.0038341	-142.15	3.1644	4.7391	-0.19571
14.85	0.00089392	-142.26	3.0765	4.7391	-0.19558
14.86	0.0022566	-142.37	3.0765	4.7391	-0.19544
14.87	-0.010797	-142.48	3.0765	4.7391	-0.1953
14.88	-0.0030805	-142.59	3.0765	4.7391	-0.19516
14.89	0.010625	-142.69	2.9886	4.7391	-0.19502
14.9	-0.00653	-142.79	2.9886	4.7391	-0.19488
14.91	-0.00066358	-142.9	2.9886	4.7391	-0.19474
14.92	-0.0010404	-143	2.9007	4.7391	-0.1946
14.93	-0.0019237	-143.11	2.9007	4.7391	-0.19446
14.94	0.0020466	-143.21	2.9007	4.7391	-0.19433
14.95	0.00060247	-143.32	2.8128	4.7391	-0.19419
14.96	-0.00032274	-143.42	2.8128	4.7391	-0.19405
14.97	-0.015767	-143.52	2.8128	4.7391	-0.19391
14.98	-0.0097926	-143.63	2.8128	4.7391	-0.19377
14.99	0.0059096	-143.74	2.7249	4.7391	-0.19363
15	0.006301	-143.84	2.7249	4.7391	-0.19349
15.01	-0.0089767	-143.94	2.7249	4.7391	-0.19333
15.02	-0.0031082	-144.04	2.7249	4.7391	-0.19317
15.03	0.012356	-144.15	2.637	4.7391	-0.19301
15.04	-0.0068634	-144.25	2.637	4.7391	-0.19285
15.05	-0.0027774	-144.36	2.637	4.7391	-0.19269
15.06	0.0022082	-144.46	2.637	4.7391	-0.19253
15.07	-0.010819	-144.56	2.637	4.7391	-0.19236
15.08	-0.00041748	-144.66	2.5491	4.7391	-0.1922
15.09	0.0018618	-144.76	2.5491	4.7391	-0.19204
15.1	-0.012753	-144.86	2.5491	4.7391	-0.19188
15.11	-0.0068616	-144.97	2.5491	4.7391	-0.19172
15.12	-0.001924	-145.06	2.5491	4.7391	-0.19156
15.13	-0.015305	-145.17	2.5491	4.6302	-0.1914
15.14	-0.0060155	-145.26	2.4612	4.6302	-0.19124
15.15	-0.0039264	-145.37	2.4612	4.6302	-0.19108
15.16	4.7448e-06	-145.47	2.4612	4.6302	-0.19091
15.17	-0.014367	-145.57	2.4612	4.6302	-0.19075
15.18	-0.010041	-145.66	2.4612	4.6302	-0.19059
15.19	-0.0051073	-145.76	2.4612	4.6302	-0.19043
15.2	-0.0004649	-145.86	2.4612	4.6302	-0.19027
15.21	0.0039771	-145.96	2.4612	4.6302	-0.19011
15.22	-0.014693	-146.06	2.4612	4.6302	-0.18995
15.23	-0.0026502	-146.15	2.3733	4.6302	-0.18979
15.24	0.0027406	-146.25	2.3733	4.6302	-0.18963
15.25	0.0030662	-146.35	2.3733	4.6302	-0.18946
15.26	-0.013401	-146.45	2.3733	4.6302	-0.18928
15.27	-0.010279	-146.54	2.3733	4.6302	-0.1891
15.28	-0.0068922	-146.64	2.3733	4.6302	-0.18892
15.29	-0.0033852	-146.74	2.3733	4.6302	-0.18874
15.3	-0.00055597	-146.83	2.3733	4.6302	-0.18856
15.31	0.0023473	-146.92	2.3733	4.6302	-0.18838
15.32	-0.013402	-147.02	2.3733	4.6302	-0.1882
15.33	-0.010379	-147.12	2.3733	4.6302	-0.18802
15.34	-0.0072969	-147.21	2.3733	4.6302	-0.18784
15.35	-0.004112	-147.31	2.3733	4.6302	-0.18766
15.36	-0.0015695	-147.4	2.3733	4.6302	-0.18748
15.37	0.0010921	-147.5	2.3733	4.6302	-0.1873
15.38	0.0039045	-147.59	2.3733	4.6302	-0.18712
15.39	-0.01262	-147.68	2.3733	4.6302	-0.18694
15.4	-0.010233	-147.78	2.3733	4.6302	-0.18676
15.41	0.001356	-147.87	2.2854	4.6302	-0.18658
15.42	-0.0086627	-147.96	2.3733	4.6302	-0.1864
15.43	-0.009029	-148.06	2.3733	4.6302	-0.18622
15.44	0.0021935	-148.15	2.2854	4.6302	-0.18603
15.45	0.0060946	-148.24	2.2854	4.6302	-0.18585
15.46	0.0073164	-148.33	2.2854	4.6302	-0.18567
15.47	-0.0076631	-148.42	2.3733	4.6302	-0.18549
15.48	0.0058006	-148.51	2.2854	4.6302	-0.18531
15.49	0.0054518	-148.6	2.2854	4.6302	-0.18513
15.5	0.006064	-148.7	2.2854	4.6302	-0.18495
15.51	-0.011961	-148.79	2.2854	4.6302	-0.18475
15.52	-0.0107	-148.88	2.2854	4.6302	-0.18456
15.53	-0.0097017	-148.97	2.2854	4.6302	-0.18436
15.54	-0.0089415	-149.06	2.2854	4.6302	-0.18416
15.55	-0.008384	-149.15	2.2854	4.6302	-0.18397
15.56	-0.0079949	-149.24	2.2854	4.6302	-0.18377
15.57	-0.0077444	-149.32	2.2854	4.6302	-0.18357
15.58	-0.0076073	-149.41	2.2854	4.6302	-0.18337
15.59	-0.00689	-149.5	2.2854	4.6302	-0.18318
15.6	-0.0070415	-149.59	2.2854	4.6302	-0.18298
15.61	-0.0072343	-149.68	2.2854	4.6302	-0.18278
15.62	-0.0020666	-149.77	2.2854	4.6302	-0.18258
15.63	-0.010486	-149.86	2.3733	4.6302	-0.18239
15.64	-0.012578	-149.94	2.3733	4.6302	-0.18219
15.65	-0.013207	-150.03	2.3733	4.6302	-0.18199
15.66	0.0094014	-150.12	2.3733	4.6302	-0.1818
15.67	0.0097489	-150.2	2.3733	4.6302	-0.1816
15.68	-0.0094884	-150.29	2.3733	4.6302	-0.1814
15.69	0.0085124	-150.37	2.3733	4.6302	-0.1812
15.7	0.0078254	-150.46	2.3733	4.6302	-0.18101
15.71	0.0071732	-150.55	2.3733	4.6302	-0.18081
15.72	0.0058657	-150.63	2.3733	4.6302	-0.18061
15.73	0.0047246	-150.72	2.3733	4.6302	-0.18041
15.74	0.0037229	-150.8	2.3733	4.6302	-0.18022
15.75	0.0021892	-150.89	2.3733	4.6302	-0.18002
15.76	0.00012531	-150.97	2.3733	4.6302	-0.17981
15.77	-0.0016357	-151.05	2.3733	4.6302	-0.1796
15.78	-0.0031464	-151.14	2.3733	4.6302	-0.17939
15.79	-0.0051242	-151.22	2.3733	4.6302	-0.17917
15.8	0.011949	-151.31	2.3733	4.6302	-0.17896
15.81	0.0055681	-151.39	2.4612	4.6302	-0.17875
15.82	0.0064325	-151.47	2.4612	4.6302	-0.17854
15.83	0.0054353	-151.55	2.4612	4.6302	-0.17833
15.84	0.0026406	-151.63	2.4612	4.6302	-0.17812
15.85	0.00010573	-151.71	2.4612	4.5213	-0.1779
15.86	-0.0027684	-151.79	2.4612	4.5213	-0.17769
15.87	0.013553	-151.88	2.4612	4.5213	-0.17748
15.88	0.010859	-151.96	2.4612	4.5213	-0.17727
15.89	0.0072374	-152.04	2.4612	4.5213	-0.17706
15.9	0.003474	-152.12	2.4612	4.5213	-0.17685
15.91	-0.0039851	-152.2	2.5491	4.5213	-0.17664
15.92	0.014786	-152.28	2.5491	4.5213	-0.17642
15.93	0.011769	-152.36	2.5491	4.5213	-0.17621
15.94	0.0086944	-152.44	2.5491	4.5213	-0.176
15.95	0.0052074	-152.52	2.5491	4.5213	-0.17579
15.96	0.0015799	-152.6	2.5491	4.5213	-0.17558
15.97	-0.011178	-152.68	2.637	4.5213	-0.17537
15.98	0.0059079	-152.75	2.637	4.5213	-0.17516
15.99	0.0071405	-152.83	2.637	4.5213	-0.17494
16	0.0049515	-152.91	2.637	4.5213	-0.17473
16.01	0.00086539	-152.99	2.637	4.5213	-0.17451
16.02	0.015243	-153.07	2.637	4.5213	-0.17429
16.03	0.010146	-153.14	2.637	4.5213	-0.17406
16.04	-0.0038028	-153.22	2.7249	4.5213	-0.17384
16.05	-0.0020797	-153.29	2.7249	4.5213	-0.17362
16.06	0.014128	-153.37	2.7249	4.5213	-0.17339
16.07	0.0089232	-153.44	2.7249	4.5213	-0.17317
16.08	0.0042471	-153.52	2.7249	4.5213	-0.17295
16.09	0.017627	-153.6	2.7249	4.5213	-0.17272
16.1	0.011765	-153.67	2.7249	4.5213	-0.1725
16.11	0.006236	-153.74	2.7249	4.5213	-0.17228
16.12	0.014179	-153.82	2.8128	4.5213	-0.17205
16.13	0.012634	-153.9	2.8128	4.5213	-0.17183
16.14	0.0078816	-153.97	2.8128	4.5213	-0.1716
16.15	0.021339	-154.04	2.8128	4.5213	-0.17138
16.16	0.015387	-154.12	2.8128	4.5213	-0.17116
16.17	0.027759	-154.19	2.8128	4.5213	-0.17093
16.18	0.0096933	-154.26	2.9007	4.5213	-0.17071
16.19	0.0057262	-154.34	2.9007	4.5213	-0.17049
16.2	0.024601	-154.41	2.9007	4.5213	-0.17026
16.21	0.020073	-154.48	2.9007	4.5213	-0.17004
16.22	0.013883	-154.55	2.9007	4.5213	-0.16982
16.23	0.0069967	-154.62	2.9007	4.5213	-0.16959
16.24	0.019236	-154.7	2.9007	4.5213	-0.16937
16.25	0.011795	-154.77	2.9007	4.5213	-0.16915
16.26	0.023697	-154.84	2.9007	4.5213	-0.16891
16.27	0.015958	-154.91	2.9007	4.5213	-0.16868
16.28	0.032384	-154.98	2.9007	4.5213	-0.16845
16.29	0.016522	-155.05	2.9886	4.5213	-0.16821
16.3	0.0088682	-155.12	2.9886	4.5213	-0.16798
16.31	0.023239	-155.19	2.9886	4.5213	-0.16775
16.32	0.016103	-155.26	2.9886	4.5213	-0.16752
16.33	0.027165	-155.33	2.9886	4.5213	-0.16728
16.34	0.019316	-155.4	2.9886	4.5213	-0.16705
16.35	0.030157	-155.47	2.9886	4.5213	-0.16682
16.36	0.021592	-155.53	2.9886	4.5213	-0.16658
16.37	0.013128	-155.6	2.9886	4.5213	-0.16635
16.38	0.023516	-155.67	2.9886	4.5213	-0.16612
16.39	0.014593	-155.74	2.9886	4.5213	-0.16588
16.4	0.025306	-155.81	2.9886	4.5213	-0.16565
16.41	0.015952	-155.87	2.9886	4.5213	-0.16542
16.42	0.02631	-155.94	2.9886	4.5213	-0.16518
16.43	0.017394	-156.01	2.9886	4.5213	-0.16495
16.44	0.027386	-156.08	2.9886	4.5213	-0.16472
16.45	0.018087	-156.14	2.9886	4.5213	-0.16448
16.46	0.027845	-156.21	2.9886	4.5213	-0.16425
16.47	0.018435	-156.28	2.9886	4.5213	-0.16402
16.48	0.027323	-156.34	2.9886	4.5213	-0.16378
16.49	0.017819	-156.4	2.9886	4.5213	-0.16355
16.5	0.033311	-156.47	2.9886	4.5213	-0.16332
16.51	0.010033	-156.53	3.0765	4.5213	-0.16308
16.52	0.01978	-156.6	3.0765	4.5213	-0.16284
16.53	0.033029	-156.66	3.0765	4.5213	-0.1626
16.54	0.024876	-156.73	3.0765	4.5213	-0.16235
16.55	0.014639	-156.79	3.0765	4.5213	-0.16211
16.56	0.023274	-156.85	3.0765	4.5213	-0.16187
16.57	0.032325	-156.92	3.0765	4.5213	-0.16163
16.58	0.020911	-156.98	3.0765	4.5213	-0.16139
16.59	0.029572	-157.05	3.0765	4.5213	-0.16115
16.6	0.018534	-157.11	3.0765	4.5213	-0.16091
16.61	0.026814	-157.17	3.0765	4.6302	-0.16067
16.62	0.027833	-157.23	3.1644	4.6302	-0.16043
16.63	0.021526	-157.29	3.1644	4.6302	-0.16019
16.64	0.031176	-157.36	3.1644	4.6302	-0.15994
16.65	0.020113	-157.42	3.1644	4.6302	-0.1597
16.66	0.028099	-157.48	3.1644	4.6302	-0.15946
16.67	0.035883	-157.54	3.1644	4.6302	-0.15922
16.68	0.024801	-157.61	3.1644	4.6302	-0.15898
16.69	0.020917	-157.67	3.2523	4.6302	-0.15874
16.7	0.017755	-157.73	3.2523	4.6302	-0.1585
16.71	0.028544	-157.79	3.2523	4.6302	-0.15826
16.72	0.036033	-157.85	3.2523	4.6302	-0.15802
16.73	0.024253	-157.91	3.2523	4.6302	-0.15778
16.74	0.031138	-157.97	3.2523	4.6302	-0.15754
16.75	0.038063	-158.03	3.2523	4.6302	-0.15729
16.76	0.016607	-158.09	3.3402	4.6302	-0.15705
16.77	0.02952	-158.15	3.3402	4.6302	-0.1568
16.78	0.03823	-158.21	3.3402	4.6302	-0.15655
16.79	0.026887	-158.27	3.3402	4.6302	-0.15631
16.8	0.033202	-158.32	3.3402	4.6302	-0.15606
16.81	0.039591	-158.38	3.3402	4.6302	-0.15581
16.82	0.026631	-158.44	3.3402	4.6302	-0.15557
16.83	0.026284	-158.5	3.4281	4.6302	-0.15532
16.84	0.018207	-158.56	3.4281	4.6302	-0.15507
16.85	0.0263	-158.62	3.4281	4.6302	-0.15483
16.86	0.033477	-158.68	3.4281	4.6302	-0.15458
16.87	0.03904	-158.73	3.4281	4.6302	-0.15433
16.88	0.026022	-158.79	3.4281	4.6302	-0.15408
16.89	0.032005	-158.85	3.4281	4.6302	-0.15384
16.9	0.037555	-158.91	3.4281	4.6302	-0.15359
16.91	0.042729	-158.96	3.4281	4.6302	-0.15334
16.92	0.025228	-159.02	3.516	4.6302	-0.1531
16.93	0.033701	-159.07	3.516	4.6302	-0.15285
16.94	0.039663	-159.13	3.516	4.6302	-0.1526
16.95	0.045288	-159.19	3.516	4.6302	-0.15236
16.96	0.031645	-159.24	3.516	4.6302	-0.15211
16.97	0.037061	-159.3	3.516	4.6302	-0.15186
16.98	0.041439	-159.35	3.516	4.6302	-0.15162
16.99	0.046296	-159.41	3.516	4.6302	-0.15137
17	0.032198	-159.46	3.516	4.6302	-0.15112
17.01	0.03659	-159.52	3.516	4.6302	-0.15087
17.02	0.040843	-159.57	3.516	4.6302	-0.15062
17.03	0.045605	-159.63	3.516	4.6302	-0.15037
17.04	0.03143	-159.68	3.516	4.6302	-0.15012
17.05	0.035768	-159.74	3.516	4.6302	-0.14987
17.06	0.039278	-159.79	3.516	4.6302	-0.14961
17.07	0.043482	-159.84	3.516	4.6302	-0.14936
17.08	0.028851	-159.89	3.516	4.6302	-0.14911
17.09	0.032735	-159.95	3.516	4.6302	-0.14886
17.1	0.036601	-160	3.516	4.6302	-0.14861
17.11	0.041099	-160.06	3.516	4.6302	-0.14836
17.12	0.044744	-160.11	3.516	4.6302	-0.14811
17.13	0.028925	-160.16	3.516	4.6302	-0.14786
17.14	0.032561	-160.21	3.516	4.6302	-0.14761
17.15	0.036226	-160.26	3.516	4.6302	-0.14735
17.16	0.039887	-160.32	3.516	4.6302	-0.1471
17.17	0.042845	-160.37	3.516	4.6302	-0.14685
17.18	0.045899	-160.42	3.516	4.6302	-0.1466
17.19	0.049007	-160.47	3.516	4.6302	-0.14635
17.2	0.032749	-160.52	3.516	4.6302	-0.1461
17.21	0.029014	-160.57	3.6039	4.6302	-0.14585
17.22	0.032209	-160.62	3.6039	4.6302	-0.1456
17.23	0.039267	-160.67	3.6039	4.6302	-0.14534
17.24	0.043983	-160.72	3.6039	4.6302	-0.14509
17.25	0.047021	-160.77	3.6039	4.6302	-0.14484
17.26	0.030441	-160.82	3.6039	4.6302	-0.14459
17.27	0.033369	-160.87	3.6039	4.6302	-0.14433
17.28	0.0357	-160.92	3.6039	4.6302	-0.14408
17.29	0.038284	-160.97	3.6039	4.6302	-0.14383
17.3	0.040358	-161.02	3.6039	4.6302	-0.14357
17.31	0.042013	-161.06	3.6039	4.6302	-0.14332
17.32	0.044698	-161.12	3.6039	4.6302	-0.14306
17.33	0.046858	-161.17	3.6039	4.6302	-0.14281
17.34	0.048586	-161.21	3.6039	4.6302	-0.14256
17.35	0.050606	-161.26	3.6039	4.6302	-0.1423
17.36	0.052219	-161.31	3.6039	4.6302	-0.14205
17.37	0.034737	-161.36	3.6039	4.6302	-0.1418
17.38	0.036365	-161.4	3.6039	4.6302	-0.14154
17.39	0.037657	-161.45	3.6039	4.6302	-0.14129
17.4	0.039402	-161.5	3.6039	4.6302	-0.14103
17.41	0.040791	-161.55	3.6039	4.6302	-0.14078
17.42	0.042588	-161.6	3.6039	4.6302	-0.14053
17.43	0.04402	-161.64	3.6039	4.6302	-0.14027
17.44	0.045153	-161.69	3.6039	4.6302	-0.14002
17.45	0.046712	-161.74	3.6039	4.6302	-0.13976
17.46	0.04795	-161.79	3.6039	4.6302	-0.13951
17.47	0.048922	-161.83	3.6039	4.6302	-0.13926
17.48	0.049677	-161.88	3.6039	4.6302	-0.139
17.49	0.050902	-161.92	3.6039	4.6302	-0.13875
17.5	0.051218	-161.97	3.6039	4.6302	-0.13849
17.51	0.021218	-162.01	3.6918	4.6302	-0.13824
17.52	0.055053	-162.06	3.6039	4.6302	-0.13798
17.53	0.058758	-162.1	3.6039	4.6302	-0.13773
17.54	0.047706	-162.15	3.6918	4.6302	-0.13747
17.55	0.029827	-162.19	3.6918	4.6302	-0.13722
17.56	0.05312	-162.24	3.6918	4.6302	-0.13696
17.57	0.054374	-162.28	3.6918	4.6302	-0.13671
17.58	0.03601	-162.33	3.6918	4.6302	-0.13645
17.59	0.036723	-162.37	3.6918	4.6302	-0.1362
17.6	0.037204	-162.42	3.6918	4.6302	-0.13594
17.61	0.037536	-162.46	3.6918	4.6302	-0.13569
17.62	0.056522	-162.51	3.6918	4.6302	-0.13543
17.63	0.037278	-162.55	3.6918	4.6302	-0.13518
17.64	0.037462	-162.59	3.6918	4.7391	-0.13492
17.65	0.037572	-162.64	3.6918	4.7391	-0.13467
17.66	0.056383	-162.68	3.6918	4.7391	-0.13441
17.67	0.055761	-162.72	3.6918	4.7391	-0.13416
17.68	0.036447	-162.77	3.6918	4.7391	-0.1339
17.69	0.036577	-162.81	3.6918	4.7391	-0.13365
17.7	0.055405	-162.86	3.6918	4.7391	-0.13339
17.71	0.054797	-162.9	3.6918	4.7391	-0.13313
17.72	0.035496	-162.94	3.6918	4.7391	-0.13288
17.73	0.054398	-162.99	3.6918	4.7391	-0.13262
17.74	0.053851	-163.03	3.6918	4.7391	-0.13237
17.75	0.052714	-163.07	3.6918	4.7391	-0.13211
17.76	0.051734	-163.11	3.6918	4.7391	-0.13186
17.77	0.053675	-163.15	3.6918	4.7391	-0.1316
17.78	0.045523	-163.2	3.7797	4.7391	-0.13135
17.79	0.047757	-163.24	3.7797	4.7391	-0.13109
17.8	0.047801	-163.28	3.7797	4.7391	-0.13084
17.81	0.047224	-163.32	3.7797	4.7391	-0.13058
17.82	0.045824	-163.36	3.7797	4.7391	-0.13033
17.83	0.044574	-163.4	3.7797	4.7391	-0.13007
17.84	0.043488	-163.44	3.7797	4.7391	-0.12982
17.85	0.042552	-163.49	3.7797	4.7391	-0.12956
17.86	0.041015	-163.53	3.7797	4.7391	-0.12931
17.87	0.063195	-163.57	3.7797	4.7391	-0.12905
17.88	0.052745	-163.61	3.8676	4.7391	-0.1288
17.89	0.053761	-163.64	3.8676	4.7391	-0.12854
17.9	0.053017	-163.68	3.8676	4.7391	-0.12828
17.91	0.051865	-163.73	3.8676	4.7391	-0.12803
17.92	0.050044	-163.77	3.8676	4.7391	-0.12777
17.93	0.047757	-163.8	3.8676	4.7391	-0.12752
17.94	0.045098	-163.84	3.8676	4.7391	-0.12726
17.95	0.042871	-163.88	3.8676	4.7391	-0.12701
17.96	0.059766	-163.92	3.8676	4.7391	-0.12675
17.97	0.046129	-163.96	3.9555	4.7391	-0.1265
17.98	0.052424	-164	3.9555	4.7391	-0.12624
17.99	0.052899	-164.04	3.9555	4.7391	-0.12599
18	0.051266	-164.08	3.9555	4.7391	-0.12573
18.01	0.048752	-164.11	3.9555	4.7391	-0.12548
18.02	0.04651	-164.15	3.9555	4.7391	-0.12522
18.03	0.043859	-164.19	3.9555	4.7391	-0.12497
18.04	0.060392	-164.23	3.9555	4.7391	-0.12471
18.05	0.050805	-164.27	4.0434	4.7391	-0.12446
18.06	0.048556	-164.3	4.0434	4.7391	-0.12421
18.07	0.050482	-164.34	4.0434	4.7391	-0.12395
18.08	0.048921	-164.38	4.0434	4.7391	-0.1237
18.09	0.046815	-164.42	4.0434	4.7391	-0.12344
18.1	0.044065	-164.45	4.0434	4.7391	-0.12319
18.11	0.060448	-164.49	4.0434	4.7391	-0.12294
18.12	0.05781	-164.53	4.0434	4.7391	-0.12268
18.13	0.047186	-164.56	4.1313	4.7391	-0.12243
18.14	0.04527	-164.6	4.1313	4.7391	-0.12217
18.15	0.045567	-164.63	4.1313	4.7391	-0.12192
18.16	0.062541	-164.67	4.1313	4.7391	-0.12166
18.17	0.059116	-164.7	4.1313	4.7391	-0.12141
18.18	0.055384	-164.74	4.1313	4.7391	-0.12116
18.19	0.047209	-164.77	4.2192	4.7391	-0.1209
18.2	0.04658	-164.81	4.2192	4.7391	-0.12065
18.21	0.063142	-164.85	4.2192	4.7391	-0.12039
18.22	0.060141	-164.88	4.2192	4.7391	-0.12014
18.23	0.05682	-164.92	4.2192	4.7391	-0.11988
18.24	0.047084	-164.95	4.3071	4.7391	-0.11963
18.25	0.047026	-164.99	4.3071	4.7391	-0.11938
18.26	0.063641	-165.02	4.3071	4.7391	-0.11912
18.27	0.060549	-165.06	4.3071	4.7391	-0.11887
18.28	0.052127	-165.09	4.395	4.7391	-0.11862
18.29	0.050546	-165.12	4.395	4.7391	-0.11837
18.3	0.066309	-165.16	4.395	4.7391	-0.11812
18.31	0.0512	-165.19	4.4829	4.7391	-0.11786
18.32	0.055464	-165.23	4.4829	4.7391	-0.11761
18.33	0.054192	-165.26	4.4829	4.7391	-0.11736
18.34	0.051081	-165.3	4.4829	4.7391	-0.11711
18.35	0.057063	-165.33	4.5708	4.7391	-0.11686
18.36	0.059688	-165.37	4.5708	4.7391	-0.1166
18.37	0.057908	-165.41	4.5708	4.7391	-0.11635
18.38	0.044946	-165.44	4.6587	4.7391	-0.1161
18.39	0.061151	-165.47	4.6587	4.7391	-0.11585
18.4	0.062123	-165.5	4.6587	4.7391	-0.11559
18.41	0.059587	-165.54	4.6587	4.7391	-0.11534
18.42	0.046203	-165.57	4.7466	4.7391	-0.11509
18.43	0.066847	-165.6	4.7466	4.7391	-0.11484
18.44	0.064436	-165.64	4.7466	4.7391	-0.11459
18.45	0.060698	-165.67	4.7466	4.7391	-0.11433
18.46	0.046842	-165.7	4.8345	4.7391	-0.11408
18.47	0.067268	-165.73	4.8345	4.7391	-0.11383
18.48	0.064734	-165.77	4.8345	4.7391	-0.11358
18.49	0.06024	-165.8	4.8345	4.7391	-0.11333
18.5	0.045715	-165.83	4.9224	4.6302	-0.11307
18.51	0.066316	-165.86	4.9224	4.6302	-0.11282
18.52	0.063281	-165.89	4.9224	4.6302	-0.11258
18.53	0.059022	-165.93	4.9224	4.6302	-0.11233
18.54	0.053719	-165.96	4.9224	4.6302	-0.11208
18.55	0.056534	-165.99	5.0103	4.6302	-0.11183
18.56	0.059632	-166.02	5.0103	4.6302	-0.11158
18.57	0.056021	-166.05	5.0103	4.6302	-0.11133
18.58	0.070468	-166.08	5.0103	4.6302	-0.11108
18.59	0.065842	-166.12	5.0103	4.6302	-0.11083
18.6	0.049106	-166.15	5.0982	4.6302	-0.11058
18.61	0.051388	-166.18	5.0982	4.6302	-0.11033
18.62	0.067967	-166.21	5.0982	4.6302	-0.11008
18.63	0.063557	-166.25	5.0982	4.6302	-0.10984
18.64	0.058101	-166.27	5.0982	4.6302	-0.10959
18.65	0.071484	-166.31	5.0982	4.6302	-0.10934
18.66	0.066369	-166.34	5.0982	4.6302	-0.10909
18.67	0.05371	-166.37	5.1861	4.6302	-0.10884
18.68	0.048162	-166.4	5.1861	4.6302	-0.10859
18.69	0.066819	-166.43	5.1861	4.6302	-0.10834
18.7	0.063674	-166.47	5.1861	4.6302	-0.10809
18.71	0.058953	-166.5	5.1861	4.6302	-0.10784
18.72	0.053362	-166.53	5.1861	4.5213	-0.10759
18.73	0.067416	-166.56	5.1861	4.5213	-0.10734
18.74	0.060124	-166.58	5.1861	4.5213	-0.1071
18.75	0.072857	-166.61	5.1861	4.5213	-0.10685
18.76	0.055155	-166.64	5.274	4.5213	-0.1066
18.77	0.062293	-166.67	5.1861	4.5213	-0.10636
18.78	0.069124	-166.7	5.274	4.5213	-0.10611
18.79	0.066284	-166.74	5.274	4.5213	-0.10587
18.8	0.061203	-166.77	5.274	4.5213	-0.10562
18.81	0.055117	-166.79	5.274	4.5213	-0.10538
18.82	0.068701	-166.83	5.274	4.5213	-0.10513
18.83	0.063103	-166.86	5.274	4.5213	-0.10488
18.84	0.057089	-166.89	5.274	4.5213	-0.10464
18.85	0.07015	-166.92	5.274	4.5213	-0.10439
18.86	0.064816	-166.95	5.274	4.5213	-0.10415
18.87	0.059759	-166.99	5.274	4.5213	-0.1039
18.88	0.042758	-167.02	5.3619	4.5213	-0.10366
18.89	0.064331	-167.05	5.3619	4.5213	-0.10341
18.9	0.061327	-167.08	5.3619	4.5213	-0.10317
18.91	0.056144	-167.11	5.3619	4.5213	-0.10292
18.92	0.06946	-167.14	5.3619	4.5213	-0.10268
18.93	0.064196	-167.17	5.3619	4.5213	-0.10243
18.94	0.058478	-167.21	5.3619	4.5213	-0.10219
18.95	0.040864	-167.23	5.4498	4.5213	-0.10194
18.96	0.062656	-167.27	5.4498	4.5213	-0.1017
18.97	0.059832	-167.3	5.4498	4.5213	-0.10145
18.98	0.055497	-167.33	5.4498	4.5213	-0.10121
18.99	0.050049	-167.36	5.4498	4.5213	-0.10096
19	0.064165	-167.4	5.4498	4.5213	-0.10072
19.01	0.049972	-167.43	5.5377	4.5213	-0.10047
19.02	0.046095	-167.46	5.5377	4.5213	-0.10023
19.03	0.064749	-167.49	5.5377	4.5213	-0.099993
19.04	0.061388	-167.53	5.5377	4.5213	-0.099752
19.05	0.057092	-167.56	5.5377	4.5213	-0.099511
19.06	0.051879	-167.59	5.5377	4.5213	-0.099271
19.07	0.065509	-167.62	5.5377	4.5213	-0.09903
19.08	0.062545	-167.66	5.5377	4.5213	-0.098789
19.09	0.048766	-167.69	5.6256	4.5213	-0.098548
19.1	0.047659	-167.72	5.6256	4.5213	-0.098308
19.11	0.063122	-167.75	5.6256	4.5213	-0.098067
19.12	0.058987	-167.79	5.6256	4.5213	-0.097826
19.13	0.053987	-167.82	5.6256	4.5213	-0.097585
19.14	0.048339	-167.85	5.6256	4.5213	-0.097345
19.15	0.062403	-167.88	5.6256	4.5213	-0.097104
19.16	0.057883	-167.92	5.6256	4.5213	-0.096863
19.17	0.04137	-167.95	5.7135	4.5213	-0.096623
19.18	0.03674	-167.98	5.7135	4.5213	-0.096382
19.19	0.067344	-168.01	5.6256	4.5213	-0.096141
19.2	0.05386	-168.05	5.7135	4.5213	-0.0959
19.21	0.050952	-168.08	5.7135	4.5213	-0.09566
19.22	0.046118	-168.11	5.7135	4.5213	-0.095419
19.23	0.060554	-168.15	5.7135	4.5213	-0.095178
19.24	0.055595	-168.18	5.7135	4.5213	-0.094937
19.25	0.050783	-168.21	5.7135	4.5213	-0.094697
19.26	0.045357	-168.24	5.7135	4.5213	-0.094461
19.27	0.059625	-168.28	5.7135	4.5213	-0.094225
19.28	0.054632	-168.31	5.7135	4.5213	-0.09399
19.29	0.049126	-168.34	5.7135	4.5213	-0.093754
19.3	0.043844	-168.37	5.7135	4.5213	-0.093518
19.31	0.058235	-168.41	5.7135	4.5213	-0.093283
19.32	0.053344	-168.44	5.7135	4.5213	-0.093047
19.33	0.047923	-168.47	5.7135	4.5213	-0.092812
19.34	0.04271	-168.5	5.7135	4.5213	-0.092576
19.35	0.057158	-168.54	5.7135	4.5213	-0.09234
19.36	0.052314	-168.57	5.7135	4.5213	-0.092105
19.37	0.04693	-168.6	5.7135	4.5213	-0.091869
19.38	0.041749	-168.63	5.7135	4.5213	-0.091634
19.39	0.056222	-168.67	5.7135	4.5213	-0.091398
19.4	0.051398	-168.7	5.7135	4.5213	-0.091162
19.41	0.046731	-168.74	5.7135	4.5213	-0.090927
19.42	0.041439	-168.77	5.7135	4.5213	-0.090691
19.43	0.05582	-168.8	5.7135	4.5213	-0.090455
19.44	0.05092	-168.84	5.7135	4.5213	-0.09022
